Name,School,Score
Chris Smith,Louisiana,1.164689671
Dedrick Parson,Hawaii,1.151372435
Johnny Richardson,UCF,1.132156395
Trestan Ebner,Baylor,1.122108968
Jabari Small,Tennessee,1.113541187
Zaquandre White,South Carolina,1.103931948
Shamari Brooks,Tulsa,1.099424499
Will Shipley,Clemson,1.091881249
Jaren Mangham,South Florida,1.080854681
T.J. Pledger,Utah,1.079642829
Zamir White,Georgia,1.074622565
Christopher Brooks,California,1.072960477
Snoop Conner,Ole Miss,1.071891653
SaRodorick Thompson,Texas Tech,1.055642785
Cameron Carroll,Tulane,1.048459798
Tucker Gregg,Georgia State,1.046949773
Dominique Johnson,Arkansas,1.032381073
Pat Garwo III,Boston College,1.028479506
Greg Bell,San Diego State,1.028290837
Marcus Williams Jr.,Louisiana Tech,1.02398094
Tre Siggers,SMU,1.021775011
Keaontay Ingram,USC,1.017823916
Jonzell Norrils,Akron,1.005834095
Nate Noel,Appalachian State,1.005560242
Juwuan Price,New Mexico State,0.9775973147
Israel Abanikanda,Pitt,0.963346588
Chance Warren,Navy,0.96104695
Reese White,Coastal Carolina,0.9500997895
Kobe Pace,Clemson,0.9493249294
Jevyon Ducker,Northern Illinois,0.9409084153
Shedro Louis,Liberty,0.9369786901
Ricky Person Jr.,North Carolina State,0.925570545
Titus Swen,Wyoming,0.9219277048
Malik Davis,Florida,0.9219015984
La'darius Jefferson,Western Michigan,0.8943409489
Toa Taua,Nevada,0.882918457
Christian Anderson,Army,0.877006044
Devin Neal,Kansas,0.8681786653
Brittain Brown,UCLA,0.8603782431
Shadrick Byrd,Charlotte,0.8599493447
Rodney Hammond Jr.,Pitt,0.8520681638
Micah Bernard,Utah,0.8416828723
Brandon Thomas,Memphis,0.8344077176
Jermaine Brown Jr.,UAB,0.8222409859
Rahmir Johnson,Nebraska,0.8194382626
Tyrion Davis-Price,LSU,0.8150855588
Tyler Nevens,San Jose State,0.8070723926
CJ Verdell,Oregon,0.7912239364
Tahj Brooks,Texas Tech,0.7910927428
Anthony Watkins,Tulsa,0.7487266712
D'Vonte Price,Florida International,0.7440144504
Calvin Camp,Charlotte,0.7364307234
Isaiah Bowser,UCF,0.7294778236
Xavier Williams,Kent State,0.7253247514
Carlinos Acie,Navy,0.7243859571
Dae Dae Hunter,Hawaii,0.7194531035
Justice Ellison,Wake Forest,0.7086504348
Calvin Tyler Jr.,Utah State,0.7033337469
Kenny McIntosh,Georgia,0.6925778092
Raheim Sanders,Arkansas,0.6854453136
Treshaun Ward,Florida State,0.6846362108
Trevion Cooley,Louisville,0.6745874231
Ky Thomas,Minnesota,0.6628615248
Cam'ron Harris,Miami (FL),0.6488685295
Ulysses Bentley IV,SMU,0.6484392519
Jarquez Hunter,Auburn,0.6412919759
DeAndre Hughes,Air Force,0.6167385492
Frank Gore Jr.,Southern Mississippi,0.6162255775
Jalen Mitchell,Louisville,0.606283337
Jo'quavious Marks,Mississippi State,0.6045934536
Armani Rogers,Ohio,0.5997525223
Chez Mellusi,Wisconsin,0.5838698954
Zonovan Knight,North Carolina State,0.5803569151
Dane Kinamon,Air Force,0.5732865687
Antario Brown,Northern Illinois,0.5726624186
Eric Gray,Oklahoma,0.5603572011
Kye Robichaux,Western Kentucky,0.5557582605
Damien Moore,California,0.5524418254
Kevin Davis,Miami (OH),0.5450991191
Roschon Johnson,Texas,0.5407490226
British Brooks,North Carolina,0.5329647525
Jakobi Buchanan,Army,0.5278600771
Samson Evans,Eastern Michigan,0.5232732962
Jordan Myers,Rice,0.504797656
Jawon Hamilton,Eastern Michigan,0.5023345302
Mar'Keise Irving,Minnesota,0.4965167632
Miyan Williams,Ohio State,0.4901289751
Dillon Johnson,Mississippi State,0.4771711179
Ayo Adeyi,North Texas,0.4695484326
Lala Davis,Old Dominion,0.4523953427
Deneric Prince,Tulsa,0.4485735431
Greg Garner,Louisiana Tech,0.4373382649
Kimani Vidal,Troy,0.4314914826
Christian Beal,Wake Forest,0.417676668
Michael Wiley,Arizona,0.3991346614
Ron Cook Jr.,Buffalo,0.3914583383
Lincoln Pare,Arkansas State,0.3609838972
Gerald Green,Georgia Southern,0.3538870794
Stephen Carr,Indiana,0.348605779
Ryan Montgomery,Cincinnati,0.3477238821
Henry Parrish Jr.,Ole Miss,0.3475653289
TJ Green,Liberty,0.3428531264
Harrison Waylee,Northern Illinois,0.3419488843
Jase McClellan,Alabama,0.3401192139
Treyson Potts,Minnesota,0.3394133547
Deon McIntosh,Washington State,0.3334244436
Ta'Zhawn Henry,Houston,0.3324575881
Calvin Hill,Texas State,0.3230551501
Trelon Smith,Arkansas,0.3181817059
Jaxson Kincaide,Western Michigan,0.3167482028
Ikaika Ragsdale,North Texas,0.312631469
Mark-Antony Richards,UCF,0.3041574431
Noah Whittington,Western Kentucky,0.3009102745
Terrion Avery,South Alabama,0.2990474443
Isaiah Johnson,North Texas,0.298347377
Kevin Harris,South Carolina,0.2617709978
Terion Stewart,Bowling Green State,0.2569730543
George Holani,Boise State,0.2444249019
Byron Cardwell,Oregon,0.2320751249
Kenny Tracy,Miami (OH),0.2040717376
Deamonte Trayanum,Arizona State,0.1976362709
Deshaun Fenwick,Oregon State,0.1832653899
Darius Boone Jr.,Eastern Michigan,0.1744857406
Tyler Buchner,Notre Dame,0.1713279539
Sean McGrew,Washington,0.1684911696
Vavae Malepeai,USC,0.1679032259
Donovan Edwards,Michigan,0.1616098141
Jack Colletto,Oregon State,0.1542351111
Elelyon Noa,Utah State,0.1537582447
Isaih Pacheco,Rutgers,0.1481141019
Keilan Robinson,Texas,0.1411339915
Rahjai Harris,East Carolina,0.1360340244
Kelley Joiner Jr.,South Florida,0.135896543
Keyvone Lee,Penn State,0.128930391
Rodrigues Clark,Memphis,0.1287202366
Tyhier Tyler,Army,0.1233018174
Isaac Ruoss,Navy,0.1208743154
Trey Lowe,Oregon State,0.1169086737
Jamontez Woods,Troy,0.111181398
Aaron Dumas,New Mexico,0.1028707904
Keshawn King,Virginia Tech,0.09620116591
Vincent Davis,Pitt,0.09602481361
Ari Broussard,Rice,0.09550592011
Jarek Broussard,Colorado,0.08958284229
Jahmyl Jeter,Texas State,0.08632937184
Keyon Mozee,Miami (OH),0.08474793469
Demarcus Jones,Southern Mississippi,0.08068098779
Emmanuel Michel,Air Force,0.07537499809
Malik Jackson,Louisiana-Monroe,0.0718465267
Adam Cofield,Western Kentucky,0.07027689296
Roydell Williams,Alabama,0.06591664054
Sheldon Evans,Marshall,0.05955367287
Nathan Carter,Connecticut,0.05580138187
Jalen White,Georgia Southern,0.05558157377
Dontae Smith,Georgia Tech,0.04984948716
Lawrance Toafili,Florida State,0.03558631899
Garrett Greene,West Virginia,0.03465240298
Jordan Mason,Georgia Tech,0.03142361474
Andrew Henry,Louisiana-Monroe,0.01362143815
Nay'quan Wright,Florida,0.004400410435
Christian Turner,Wake Forest,0.0008020902233
Chris Tyree,Notre Dame,-0.01170925199
Kavosiey Smoke,Kentucky,-0.01247099245
Emari Demercado,Texas Christian,-0.02067931223
Deion Hankins,UTEP,-0.02592633306
Josh McCray,Illinois,-0.03783103819
Tyler Lavine,SMU,-0.04487251518
Master Teague,Ohio State,-0.04519427941
Jaylen Wright,Tennessee,-0.04691267628
Anthony Adkins,Army,-0.04973983756
Devin Darrington,Virginia,-0.05450394426
Daniyel Ngata,Arizona State,-0.05946866158
Xavier White,Texas Tech,-0.06259926951
King Doerue,Purdue,-0.06270240479
Bryan Bradford,Kent State,-0.0889935348
Nathaniel Peat,Stanford,-0.0919287142
Devonte Lee,Nevada,-0.1025951407
Wayne Taulapapa,Virginia,-0.1030928546
Dominic Richardson,Oklahoma State,-0.1119699065
Chance Bell,San Diego State,-0.1133237074
Malachi Thomas,Virginia Tech,-0.1142876772
Logan Diggs,Notre Dame,-0.1264955851
Austin Jones,Stanford,-0.1402975758
B.J. Smith,Troy,-0.1452150511
Kevin Marks,Buffalo,-0.1468060251
Dajon Richard,Southern Mississippi,-0.1509111203
Andrew Van Buren,Boise State,-0.1557031344
Alex Fontenot,Colorado,-0.1557968888
Rocko Griffin,Vanderbilt,-0.1709021203
Kamari Pleasant,Washington,-0.1742707918
Brenden Brady,UTSA,-0.1858329455
AJ Green,Arkansas,-0.1871860502
Micah Kelly,Toledo,-0.1890045102
Jordan Waters,Duke,-0.1931001265
Amare Jones,Georgia Southern,-0.1997293975
Hassan Hall,Louisville,-0.2007208687
Aaron Young,Rutgers,-0.2024203913
Eric Wilson Jr.,Florida International,-0.2088392399
Joshua Mack,Liberty,-0.2295831495
Edward Saydee,Temple,-0.2316292408
Martell Pettaway,Middle Tennessee State,-0.2340566574
Cyrus Habibi-Likio,Boise State,-0.2394336355
Asa Martin,Memphis,-0.2497139149
Colby McDonald,Maryland,-0.2580323555
Thaddius Franklin Jr.,Miami (FL),-0.2748012899
Joe Ervin,Kansas State,-0.2768799235
Jordan Byrd,San Diego State,-0.277528032
Brian Battie,South Florida,-0.2789154487
Chavon McEachern,Charlotte,-0.2817921639
Jaquez Yant,Nebraska,-0.285987052
Trillion Coles,UCF,-0.2886559038
Kareem Walker,South Alabama,-0.2893520804
Andrew Clair,Northwestern,-0.2995954715
Brock Sturges,Texas State,-0.3027873759
Cameron Montgomery,Rice,-0.3144702544
Kairee Robinson,San Jose State,-0.3196129128
Len'Neth Whitehead,Tennessee,-0.3197907795
Will Jones,Ball State,-0.3460645002
Challen Faamatau,Maryland,-0.3461108672
Anderson Castle,Appalachian State,-0.365084202
Jordan Moore,Duke,-0.3688220082
Noah Cain,Penn State,-0.3688280024
Torry Locklin,Kansas,-0.3808837588
Phil Mafah,Clemson,-0.3912550748
Tai Lavatai,Navy,-0.4073168177
Travis Levy,Boston College,-0.411075219
Tayvon Ruley,Temple,-0.413069391
Jalen Holston,Virginia Tech,-0.4160593167
Lopini Katoa,Brigham Young,-0.4174933019
Trey Sanders,Alabama,-0.4181884232
Nick Mosley,Bowling Green State,-0.4288495634
Bobby Cole,New Mexico,-0.4395075146
Lucious Stanley,UAB,-0.4414256136
Darwin Barlow,USC,-0.4435403503
Bryan Hill,South Alabama,-0.4448707725
Alexander Horvath,Purdue,-0.4472523359
Drake Anderson,Arizona,-0.4476659766
O'Shaan Allison,Ohio,-0.4483737043
Alec Sinkfield,Boston College,-0.4486494275
Bryce Williams,Minnesota,-0.4507686877
Cameron Davis,Washington,-0.4592435909
Kyle Monangai,Rutgers,-0.460268211
Frank Peasant,Middle Tennessee State,-0.4720504497
Connor Blumrick,Virginia Tech,-0.4724675426
Juju McDowell,South Carolina,-0.4739301005
Ethan Wright,Cincinnati,-0.4763885647
Patrick Smith,Vanderbilt,-0.479152732
James Harris ll,Navy,-0.4832354263
Jirehl Brock,Iowa State,-0.4884352544
Corey Kiner,LSU,-0.4890182818
Jacquez Stuart,Toledo,-0.4939402814
Khalan Griffin,Rice,-0.4986540702
Isaac Guerendo,Wisconsin,-0.5033337152
Jordon Simmons,Michigan State,-0.5121046524
Daijun Edwards,Georgia,-0.5200256502
Steven Anderson,Tulsa,-0.5287257377
Kaegun Williams,San Diego State,-0.5300379511
Jaison Patterson,Bowling Green State,-0.5311330855
Kelvin Dean Jr.,Florida Atlantic,-0.5327248737
Tyre Shelton,Miami (OH),-0.5360991017
Reynaldo Flores,UTEP,-0.5382355988
Larry McCammon III,Florida Atlantic,-0.5383358003
Chaton Mobley,Middle Tennessee State,-0.5411529858
Blake Hester,Akron,-0.543683209
Marcel Dancy,California,-0.5439368933
Lexington Joseph,Florida International,-0.5517056959
Mohamed Ibrahim,Minnesota,-0.557581325
Jonathon Brooks,Texas,-0.5704638524
Jutahn McClain,Kentucky,-0.5711637794
Kendall Milton,Georgia,-0.5794932511
Davion Ervin-Poindexter,Indiana,-0.5798653011
Johnny Langan,Rutgers,-0.5812996306
Dawson Downing,Missouri,-0.5985789747
B.J. Daniels,UTSA,-0.6061468402
Malcolm Davidson,Florida Atlantic,-0.610245968
Jon-Luke Peaker,Old Dominion,-0.6126702122
Elijah Young,Missouri,-0.6128846842
Gavin Williams,Iowa,-0.6138997927
Mike Hollins,Virginia,-0.621229832
Tyson Riley,Army,-0.6235588282
Darius Bracy,Central Michigan,-0.6242723084
Marquavius Weaver,Memphis,-0.6299231976
James Charles,Florida Atlantic,-0.6519222785
Charles McClelland,Cincinnati,-0.6594281047
Tony Mathis,West Virginia,-0.661124428
Re'Mahn Davis,Vanderbilt,-0.6651311146
Cole Kramer,Minnesota,-0.6730764947
Cody Brown,Miami (FL),-0.6772420458
Peny Boone,Maryland,-0.685221971
Shaun Peterson Jr,Florida International,-0.7144350857
Jaylen Thomas,Colorado State,-0.7194828684
Malik Hornsby,Arkansas,-0.7217213949
Anthony Williams Jr.,Akron,-0.724537083
Ra'Von Bonner,Temple,-0.7251463464
Ivory Kelly-Martin,Iowa,-0.7282928969
Johnnie Lang,Arkansas State,-0.7379796665
Markese Stepp,Nebraska,-0.7495242177
Sevion Morrison,Nebraska,-0.7503238411
Anthony Tyus III,Northwestern,-0.7572383695
Luke Wysong,New Mexico,-0.7583983558
Jakairi Moses,Western Kentucky,-0.762394072
A'Jon Vivens,Colorado State,-0.7687982538
Daetrich Harrington,Appalachian State,-0.7740751659
Deion Smith,Colorado,-0.7745560999
Alan Lamar,Arkansas State,-0.7764352401
Joey Gatewood,UCF,-0.7787818196
D.J. Jones,North Carolina,-0.781397806
Marshawn Lloyd,South Carolina,-0.7838777697
Quadraiz Wadley,UTEP,-0.7961976356
E.J. Smith,Stanford,-0.7962664297
J.D. King,Georgia Southern,-0.7999931797
Omar Fattah,Air Force,-0.8018452576
Chandler Smith,Houston,-0.8056900262
Jalen John,Arizona,-0.815991195
Mike Washington,Buffalo,-0.8217746113
Destin Coates,Georgia State,-0.8259519963
Dylan Downing,Purdue,-0.8409918548
Kyle Dobbins,Temple,-0.8437311859
Stevie Rocker Jr.,Arizona,-0.8618980962
Tyler Crowe,Boise State,-0.8622559075
O'Maury Samuels,New Mexico State,-0.8639181907
Chris Street,California,-0.8705928234
Logan Smothers,Nebraska,-0.8807061237
Kevin Mensah,Connecticut,-0.8892494278
Mareyohn Hrabowski,Western Michigan,-0.8916579703
Taron Keith,Bowling Green State,-0.90400761
David Afari,Miami (OH),-0.9049674291
Brady Schipper,Wisconsin,-0.9085903364
John Chenal,Wisconsin,-0.914117388
John Gentry,Utah State,-0.9180579409
Willie Eldridge,UTEP,-0.9292578041
Brandon Epton Jr.,SMU,-0.9294664778
Gabe Ervin Jr.,Nebraska,-0.9339873883
Isaiah Sanders,Stanford,-0.9368424357
Maurice Burkley,Louisville,-0.937633086
Marcus Pierce,Tennessee,-0.938746091
Amauri Pesek-Hickson,Kansas,-0.9399139277
Jemel Jones,Army,-0.9431899789
Mulbah Car,Houston,-0.9449852247
Evan Pryor,Ohio State,-0.9456250661
Zamar Wise,Massachusetts,-0.949630603
Mike Epstein,Illinois,-0.9665859585
Quinton Cooley,Wake Forest,-0.9701198036
Xavier Arline,Navy,-0.9716552748
Chris Childers,Indiana,-0.9731955513
Caleb Hood,North Carolina,-0.9781763872
Dezmon Jackson,Oklahoma State,-0.98091846
Julius Davis,Wisconsin,-0.9917009606
Richard Newton,Washington,-0.9946694504
Jakari Norwood,Illinois,-1.040207844
Jiya Wright,Louisiana-Monroe,-1.042209755
Marcus Carroll,Georgia State,-1.044242321
Calvin Brownholtz,UTEP,-1.044333116
John Lovett,Penn State,-1.047617397
Josh Williams,LSU,-1.047692802
Caleb Twyford,Texas State,-1.050872271
Harlan Dixon,Louisiana Tech,-1.059357178
AJ Phillips,South Alabama,-1.069062577
Peyton Dixon,New Mexico,-1.076650873
Isaiah Jacobs,Maryland,-1.086990106
Ahmani Marshall,Wake Forest,-1.087171135
Jalen Berger,Wisconsin,-1.091148656
Cade Barnard,Army,-1.096433705
Marion Lukes,Central Michigan,-1.105215123
Brad Anderson,Middle Tennessee State,-1.107695459
Myles Bailey,Central Michigan,-1.133773238
Tim Baldwin Jr.,Indiana,-1.17815089
Kadyn Roach,Louisiana-Monroe,-1.189001554
Antavious Willis,Southern Mississippi,-1.205082759
Justin Johnson Jr.,West Virginia,-1.207748676
Nakai Watson,Washington State,-1.214850997
LD Brown,Oklahoma State,-1.217912534
Darrian Felix,South Florida,-1.233548464
Reggie Love III,Illinois,-1.234285622
Kay'ron Adams,Massachusetts,-1.243386398
L.J Johnson Jr.,Texas A&amp;M,-1.266819184
Keyon Brooks,Louisiana Tech,-1.283935979
BJ Harris,Missouri,-1.308492591
Jaylon Armstead,San Diego State,-1.323194695
Daimarqua Foster,Texas Christian,-1.324041132
Leshon Williams,Iowa,-1.325177595
Amir Rasul,Middle Tennessee State,-1.329779654
Bryson Moss,Eastern Michigan,-1.340927232
Pailate Makakona,Utah State,-1.346793129
Isaiah Chavez,New Mexico,-1.38936069
Keegan Jones,UCLA,-1.416387614
Velton Gardner,Kansas,-1.515996962
Bobby Wooden,New Mexico,-1.519317758
Bryson Carroll,New Mexico,-1.975457032
