Name,School,Score
Jerico Richardson,Nevada,0.2599856073
Deandre Reaves,Marshall,0.2541266094
Garrett Johnson,Kentucky,0.2472867409
Paul Turner,Louisiana Tech,0.245137327
Noel Thomas,Connecticut,0.2430217304
Max McCaffrey,Duke,0.2321358622
Zach Wright,Rice,0.2288937592
Sam Martin,Miami (OH),0.2264955358
David Richards,Arizona,0.2260449275
Billy Freeman,San Jose State,0.2251946625
Shaedon Meadors,Appalachian State,0.2232072738
Bucky Hodges,Virginia Tech,0.2142019282
Keith Rucker,Georgia State,0.2104654555
Shay Fields,Colorado,0.2101985865
Eddie Daugherty,Eastern Michigan,0.1976839047
Dontez Ford,Pitt,0.1931049157
Bug Howard,North Carolina,0.1860842843
Callen Hightower,Idaho,0.1791514485
Johnny Jackson,Arizona,0.1703106146
Alonzo Moore,Nebraska,0.1701502933
Hunter Renfrow,Clemson,0.1649194921
Jaquan White,UTEP,0.160896307
Mekale McKay,Cincinnati,0.1556311856
Trent Cowan,Idaho,0.1546400668
Dwayne Stanford,Oregon,0.1440903237
Justin Hobbs,Tulsa,0.1431546948
O.J. Howard,Alabama,0.1425904764
Tre' Parmalee,Kansas,0.1410872864
Malachi Jones,Appalachian State,0.1396253767
Cortez Lewis,Wake Forest,0.1323907837
Dezmon Epps,Idaho,0.1255455557
Ventell Bryant,Temple,0.1224958793
David Morgan,UTSA,0.1214372119
Nick Kurtz,Brigham Young,0.1186470486
Damore'ea Stringfellow,Ole Miss,0.1182202642
Mark Andrews,Oklahoma,0.1181589475
Joe Hansley,Colorado State,0.1112882464
Ardarius Stewart,Alabama,0.1106132118
Trent Sherfield,Vanderbilt,0.1074286695
Gary Chambers,Arizona State,0.1029015026
Ian Sadler,Texas Tech,0.1023391021
Jake Butt,Michigan,0.0904484476
Matt Vandeberg,Iowa,0.08727344917
Nate German,Rice,0.07690386336
Rokeem Williams,Miami (OH),0.07187476846
Macgarrett Kings Jr.,Michigan State,0.07158367172
Jaylen Samuels,North Carolina State,0.0683553396
Kendal Keys,UNLV,0.06585555763
Chris Brown,Notre Dame,0.06123671629
Quinshad Davis,North Carolina,0.05649876558
Joshua Perkins,Washington,0.05624897983
Aaron Criswell,UNLV,0.05331969591
Keevan Lucas,Tulsa,0.05263754687
Quenton Bundrage,Iowa State,0.05164897149
Marcus Kemp,Hawaii,0.05149945811
Brendan Cope,Ohio,0.04215779101
Herb Waters,Miami (FL),0.03551676827
Chaz Anderson,Boise State,0.03543136763
Ryan Yurachek,Marshall,0.03510416187
Jovon Durante,West Virginia,0.02719273213
Simms McElfresh,Appalachian State,0.02655833091
Austin Hooper,Stanford,0.02275735683
River Cracraft,Washington State,0.01924855051
Jalin Marshall,Ohio State,0.01691846954
Jabryce Taylor,UTSA,0.01422432566
Jamire Jordan,Fresno State,0.00808101183
Nate Phillips,Arizona,0.005632065413
Ryan Burbrink,Bowling Green State,0.002386256609
Jeremy Sprinkle,Arkansas,-0.0002441817676
Ricky Seals-Jones,Texas A&amp;M,-0.001573542793
Deante Burton,Kansas State,-0.01298519113
Dennis Parks,Rice,-0.01515784816
Cam Serigne,Wake Forest,-0.01696079433
Jaydon Mickens,Washington,-0.02534157874
Tyler Batson,UTEP,-0.02909959494
Imani Davis,Akron,-0.03191719843
Marcus McGill,Buffalo,-0.03557038143
Devon Blackmon,Brigham Young,-0.03677021068
Teldrick Morgan,New Mexico State,-0.03955335854
Corey Jones,Toledo,-0.04023003308
Gregory Hogan,New Mexico State,-0.04972240397
Daikiel Shorts,West Virginia,-0.05119396373
Devon Breaux,Tulane,-0.05420082461
Phil Mayhue,Memphis,-0.05539830036
Max Morrison,Cincinnati,-0.05552885002
Kevonn Mabon,Ball State,-0.06162634105
Hansel Wilson,San Jose State,-0.06683319826
Durron Neal,Oklahoma,-0.08428561753
Drew Wolitarsky,Minnesota,-0.0891898073
Rodney Mills,Massachusetts,-0.1026170027
Britain Covey,Utah,-0.1034784514
John Burt,Texas,-0.1177910963
Anthony Rice,Central Michigan,-0.1179041095
T.J. Rahming,Duke,-0.1183188016
Trent Bostick,Charlotte,-0.1234406109
Dustin Creel,Eastern Michigan,-0.140000429
Trevon Brown,East Carolina,-0.1416400392
Malik Turner,Illinois,-0.1430734366
Austin Duke,Charlotte,-0.1457746914
Dorian Baker,Kentucky,-0.1473385493
Cole Hikutini,Louisville,-0.1482185222
K.J. Brent,Wake Forest,-0.1496738924
Jesus Wilson,Florida State,-0.1497267606
Jared Cornelius,Arkansas,-0.1518562982
Donald Gray,Mississippi State,-0.1533829922
R.J. Shelton,Michigan State,-0.161670727
Kerry Thomas,UTSA,-0.1664360599
George Kittle,Iowa,-0.1692941114
Bryce Williams,East Carolina,-0.1725888449
Jerell Adams,South Carolina,-0.1765352535
Fred Brown,Mississippi State,-0.1808818977
Sean Price,South Florida,-0.1989062706
Jumichael Ramos,North Carolina State,-0.2156804744
Cam Phillips,Virginia Tech,-0.2162232568
Matt Weiser,Buffalo,-0.2199966893
Robert Wheelwright,Wisconsin,-0.2209808279
Kamrin Solomon,Florida Atlantic,-0.2232877221
Davon Grayson,East Carolina,-0.2233939304
Jared Murphy,Miami (OH),-0.2371094253
Kenneth Scott,Utah,-0.2410599312
Jordan Thompson,West Virginia,-0.24286013
Mark Chapman,Central Michigan,-0.2474687005
J.P. Holtz,Pitt,-0.2509300746
Brandon Smith,Texas State,-0.2704133306
Terenn Houk,Brigham Young,-0.2723190718
Jeff Badet,Kentucky,-0.2776185966
Adoree Jackson,USC,-0.2778330674
Jafus Gaines,Texas State,-0.2806325271
Tim Crawley,San Jose State,-0.2815404825
D.J. Foster,Arizona State,-0.287223704
Anthony Nash,Duke,-0.2877353582
Da'Mari Scott,Fresno State,-0.2921928866
Brandon Lingen,Minnesota,-0.3066883633
Devon Cajuste,Stanford,-0.3136686203
Al-Damion Riles,Louisiana,-0.3167475423
Chris Hudson,Miami (OH),-0.3251674414
Linell Bonner,Houston,-0.3299577631
Tevin Jones,Memphis,-0.3394231268
Mitchell Juergens,Brigham Young,-0.3482602608
Brandon Powell,Florida,-0.3487959061
D.J. Moore,Maryland,-0.3636147175
Justin Hunt,Marshall,-0.3652708041
Richard Mullaney,Alabama,-0.3666031414
Levern Jacobs,Maryland,-0.3737959254
Josiah Price,Michigan State,-0.3853988747
Marken Michel,Massachusetts,-0.3856664151
David Njoku,Miami (FL),-0.3873463491
Demarcus Robinson,Florida,-0.3939394384
Jarvis Bentley,Troy,-0.3946870986
Barrett Burns,Appalachian State,-0.3972925062
Evan Engram,Ole Miss,-0.4018939404
Jonnu Smith,Florida International,-0.4026274114
Jacob Hollister,Wyoming,-0.4084296765
Kody Kohl,Arizona State,-0.4208874668
Devonte Robinson,Utah State,-0.4241255656
Bryan Holmes,Troy,-0.43394907
Stephen Anderson,California,-0.4349535141
Devan Stubblefield,Hawaii,-0.4390200877
Steven Dunbar,Houston,-0.4439226019
Harrison Handley,Utah,-0.4507494566
Markell Pack,Ole Miss,-0.4525020194
Josh Malone,Tennessee,-0.4536455807
Brandon Sheperd,Oklahoma State,-0.4541054713
C.J. Best,Texas State,-0.4541533833
Tommylee Lewis,Northern Illinois,-0.4579545359
Jarred Gipson,Nevada,-0.4594333841
Nate Brown,Missouri,-0.4625395478
Alex Chisum,Cincinnati,-0.464992364
J.D. McKissic,Arkansas State,-0.4695336889
Conner Floyd,Tulsa,-0.471073672
Victor Bolden,Oregon State,-0.479183536
Dameon Gamblin,New Mexico,-0.4858443439
Dante Pettis,Washington,-0.4912274157
Dan Vitale,Northwestern,-0.4998725084
Von Pearson,Tennessee,-0.5098894747
Ryan Smith,Miami (OH),-0.5110465377
Caleb Scott,Vanderbilt,-0.5243610606
Sam Browning,Eastern Michigan,-0.5244741364
Robert Lewis,Washington State,-0.5256620011
J'Mon Moore,Missouri,-0.5258789459
D'Vario Montgomery,Iowa State,-0.5334535404
Andre Patton,Rutgers,-0.5339459924
Johnell Barnes,Duke,-0.5392267642
Tabari Hines,Wake Forest,-0.5393288229
Torii Hunter Jr,Notre Dame,-0.5482032315
Kalib Woods,Florida Atlantic,-0.5563478029
Shaun Nixon,Texas Christian,-0.5675165965
Jake McGee,Florida,-0.5691061206
Cethan Carter,Nebraska,-0.5737241219
Clinton Taylor,Florida International,-0.5956063778
Wyatt Houston,Utah State,-0.6009921204
Stanley Morgan Jr.,Nebraska,-0.6152347646
Keith Heitzman,Ohio,-0.6268761857
Germone Hopper,Clemson,-0.6299477576
Antwan Dixon,Kent State,-0.6308008088
Jaylen Smith,Louisville,-0.6316357102
Brayden Lenius,Washington,-0.6321531619
Devin Ross,Colorado,-0.6381273814
Josh Smith,Tennessee,-0.6470314777
Dominique Heath,Kansas State,-0.6626453098
Ryan Malleck,Virginia Tech,-0.6641948239
Steven Mitchell,USC,-0.6672775726
Steven Sims Jr.,Kansas,-0.6706014445
Terry Godwin,Georgia,-0.6706296451
Henry Krieger-Coble,Iowa,-0.6738453513
Holden Huff,Boise State,-0.6745156107
Daje Johnson,Texas,-0.6816353881
David Grinnage,North Carolina State,-0.6817004374
Melvin Ray,Auburn,-0.6829004014
Alec Bloom,Connecticut,-0.687614138
T.J. Thorpe,Virginia,-0.6903791971
Ethan Wolf,Tennessee,-0.6918576212
Curtis Samuel,Ohio State,-0.7021558607
Darren Andrews,UCLA,-0.7023523407
Desmond Cain,Illinois,-0.7034955646
Michael Roberts,Toledo,-0.7127990673
Tyler Winston,San Jose State,-0.7157993854
Josiah Blandin,Fresno State,-0.7233077011
Emanuel Thompson,Troy,-0.7256595763
Brandon Shippen,Temple,-0.7452951045
Todd Boyd,Georgia State,-0.7687855844
Darreus Rogers,USC,-0.7706697667
Dylan Collie,Hawaii,-0.7873166953
Chad Olsen,Fresno State,-0.7897644692
Taivon Jacobs,Maryland,-0.7958473578
Devin Fuller,UCLA,-0.8003081204
Amir Carlisle,Notre Dame,-0.802042715
Collin Lisa,Buffalo,-0.8021838085
Rashon Ceaser,Louisiana-Monroe,-0.8021838085
Hayden Plinke,UTEP,-0.8126424016
Ernest Calhoun,Kent State,-0.8167201812
Jake Roh,Boise State,-0.8269322937
Quinton Pedroza,Hawaii,-0.8294054309
Aaron Grubb,UTSA,-0.8343691806
Tyraiq Beals,Connecticut,-0.8402846528
Wesley Leftwich,Missouri,-0.8403310774
Juwan Brescacin,Northern Illinois,-0.8434410922
Domonique Young,Purdue,-0.8509845965
Shane Williams-Rhodes,Boise State,-0.8533554609
Jordan Franks,UCF,-0.8554169585
Cameron Batson,Texas Tech,-0.8559994828
Roderick Proctor,Memphis,-0.8573881783
Danny Anthrop,Purdue,-0.8587283841
Royce Caldwell,New Mexico State,-0.8617668813
Chuck Wade,Wake Forest,-0.8655396727
Desroy Maxwell,Northern Illinois,-0.867217868
Corey Lacanaria,Ball State,-0.8761476251
Demun Mercer,Texas State,-0.8784222249
Jauan Wesley,Iowa State,-0.8831010923
KeeSean Johnson,Fresno State,-0.8838454889
Troy Fumagalli,Wisconsin,-0.8929814096
Ryheem Malone,SMU,-0.8939628416
Janarion Grant,Rutgers,-0.8945755985
Xavier Williams,Colorado State,-0.9005227977
Samajie Grant,Arizona,-0.9067452768
Jarrison Stewart,Texas Christian,-0.910287163
Temi Alaka,Rice,-0.9118172714
Tristan Payton,UCF,-0.9156783054
Gabe Fuselier,Louisiana,-0.9165617983
Xavier Castille,SMU,-0.9242018569
Bra'Lon Cherry,North Carolina State,-0.9435927979
Rashad Still,Minnesota,-0.9452476271
Jalen McCleskey,Oklahoma State,-0.9553053176
Keith Harrington,Washington State,-0.9682319521
Alan Cross,Memphis,-0.971300869
Deon-Tay McManus,Marshall,-0.9777505748
Cody Tuttle,Eastern Michigan,-0.9801005216
Dondre Daley,Iowa State,-0.9933101427
Speedy Noil,Texas A&amp;M,-0.9959592094
Ya'Keem Griner,Florida International,-1.001225311
Marchie Murdock,Illinois,-1.009402605
Aregeros Turner,Northern Illinois,-1.011113019
Christian Jones,Northwestern,-1.014908816
Andrew Rodriguez,Utah State,-1.016263329
Kris Strange,Eastern Michigan,-1.02761461
Eric Carter,Minnesota,-1.030221102
Kameron McKnight,Louisiana Tech,-1.03760401
Jemond Hazely,San Diego State,-1.043129153
Malik Dear,Mississippi State,-1.05522414
John Thompson,Washington State,-1.060135963
Andrew Pratt,Akron,-1.07120555
Tyler Cameron,Florida Atlantic,-1.076280012
Tyler Patrick,Kansas,-1.086746588
Zach Austin,Texas Tech,-1.087837841
Turner Smiley,North Texas,-1.088247263
Marques Little,Old Dominion,-1.098638083
Cameron Posey,Purdue,-1.114720079
Joshua Bowen,New Mexico State,-1.137313233
John Johnson,Troy,-1.137587662
Isaiah Bernard,Hawaii,-1.158279714
Akil Dan-Fodio,Florida International,-1.181257733
Ray-Ray McCloud,Clemson,-1.203992273
Jared Mapps,Louisiana-Monroe,-1.20666474
Steven Scheu,Vanderbilt,-1.210912799
Romond Deloatch,Temple,-1.214780558
Braxton Deaver,Duke,-1.222401568
Colby Pearson,Brigham Young,-1.235288679
Kris White,Kent State,-1.253084594
Kyle Sweet,Washington State,-1.269660024
Ryan Carden,Texas State,-1.271663824
T.L. Ford,Charlotte,-1.276974199
Marcus Smith,North Texas,-1.27974536
Austin Hays,Oklahoma State,-1.287949693
Autrey Golden,UTEP,-1.292807964
Jeremiah Booker,Kansas,-1.295570703
Justin Holmes,San Jose State,-1.306102906
Chris Barr,South Florida,-1.313422689
Kyrin Priester,Washington State,-1.324538512
Dionte Taylor,Illinois,-1.331755052
Mason Schreck,Buffalo,-1.341486885
Wyatt Demps,Nevada,-1.373549105
Henry Bussey,Florida Atlantic,-1.396268009
Derek Lee,Bowling Green State,-1.420409942
Warren Redix,UTEP,-1.428356046
Bryce Bobo,Colorado,-1.43037402
Johnny Woods,Kent State,-1.445932733
Chris Shillings,Ball State,-1.448624376
Demetrius Frazier,Middle Tennessee State,-1.461611935
D.J. Vinson,South Alabama,-1.47988425
Marcus Davis,Auburn,-1.539964852
Deondre Douglas,Troy,-1.545917183
Gary Haynes,Louisiana,-1.6193835
Josh Parris,Syracuse,-1.722721766
Bubba Poole,Utah,-1.749619446
