Name,School,Score
Chandler Whitmer,Connecticut,-0.5780305321
Danny Etling,Purdue,-0.5990033101
Davis Webb,Texas Tech,-0.6041481631
Blake Jurich,San Jose State,-0.6193470538
Matt Davis,SMU,-0.6241782402
Reilly O'Toole,Illinois,-0.6630060038
Cole Stoudt,Clemson,-0.686329278
Andrew McNulty,North Texas,-0.6868188869
Tanner McEvoy,Wisconsin,-0.7072536096
Justin Holman,UCF,-0.7566464078
Trevor Knight,Oklahoma,-0.7622629084
Trevor Siemian,Northwestern,-0.7774648178
Maty Mauk,Missouri,-0.7944415773
Cole Weeks,Southern Mississippi,-0.8196881415
Jameis Winston,Florida State,-0.8412495218
Tim Boyle,Connecticut,-0.9193271503
Austin Robinson,UTSA,-0.9710368466
Chuckie Keeton,Utah State,-0.9732445896
Tommy Woodson,Akron,-0.9835298094
Alex McGough,Florida International,-1.022542961
Zander Diamont,Indiana,-1.033842385
Nick Arbuckle,Georgia State,-1.19563549
Daxx Garman,Oklahoma State,-1.225152037
Quinn Kaehler,San Diego State,-1.237490427
Greyson Lambert,Virginia,-1.252435942
Johnny McCrary,Vanderbilt,-1.270258697
Michael Brewer,Virginia Tech,-1.280174361
Garrett Krstich,SMU,-1.283758376
Ikaika Woolsey,Hawaii,-1.30004841
Christian Hackenberg,Penn State,-1.387195954
John O'Korn,Houston,-1.403702613
Joel Stave,Wisconsin,-1.413178865
Austin Appleby,Purdue,-1.417580058
Aj Long,Syracuse,-1.436705448
Dane Evans,Tulsa,-1.494127081
Montell Cozart,Kansas,-1.509942422
Jeff Driskel,Florida,-1.552681571
Rob Bolden,Eastern Michigan,-1.564067923
John Wolford,Wake Forest,-1.685362514
Tanner Lee,Tulane,-1.839992249
P.J. Walker,Temple,-1.859197753
Colin Reardon,Kent State,-1.863399905
Blake Decker,UNLV,-1.892126572
Devin Gardner,Michigan,-1.96646346
Brian Burrell,Fresno State,-1.991372598
Matt Linehan,Idaho,-2.355569867
Tyler Rogers,New Mexico State,-3.103495142
