Name,School,Score
Brandon Hayes,Memphis,0.2739420181
Eric Stephens,Texas Tech,0.2725468261
David Glasco II,UTSA,0.2654820328
Imani Cross,Nebraska,0.2629028137
Rod Smith,Ohio State,0.2612654563
Daje Johnson,Texas,0.2555785534
Randall Mackey,Ole Miss,0.2434596677
Marqueis Gray,Minnesota,0.239760785
Matthew Tucker,Texas Christian,0.2347021974
Demetris Murray,South Florida,0.2229910661
Brandon Murie,Buffalo,0.219801668
Tony Zenon,Georgia Tech,0.2166683127
Malcolm Agnew,Oregon State,0.212436035
Germi Morrison,New Mexico State,0.2004780436
Will Gregory,Hawaii,0.199582992
Shawne Alston,West Virginia,0.1986827988
D.J. Morgan,USC,0.1909341464
John Pettigrew,Bowling Green State,0.1903628431
Damien Thigpen,UCLA,0.1883496995
Horactio Banks,Ball State,0.1859385553
Wesley Tate,Vanderbilt,0.1739544449
Ryan Boykin,Ohio,0.1659107578
Remi Watson,Marshall,0.1628374448
Aundre Dean,Texas Christian,0.157110549
Greg Franklin,UAB,0.1548879078
Roderick McDowell,Clemson,0.1518936912
Terrence Franks,Texas State,0.1514736002
Jonathan Wallace,Florida Atlantic,0.1494527119
Fitzgerald Toussaint,Michigan,0.1475653083
Kenyan Drake,Alabama,0.1393573029
Josh Harris,Wake Forest,0.1365517107
Monterrell Washington,Louisiana-Monroe,0.1279012653
Kenneth Farrow,Houston,0.1267734211
Jeff Woody,Iowa State,0.1257592708
Jela Duncan,Duke,0.1248918652
Jeremy Brown,North Texas,0.1236195135
Chris Nwoke,Colorado State,0.1235533032
Jalen Richard,Southern Mississippi,0.09967028181
Demetre Baker,South Alabama,0.08756827476
Effrem Reed,Louisiana,0.08369124786
Brian Kimbrow,Vanderbilt,0.07370210601
Deandre Martin,Wake Forest,0.07359096975
Brandon Miller,Wyoming,0.0543472298
Michael Cox,Massachusetts,0.05345042069
Reggie Bullock,East Carolina,0.05224134755
Desmond Roland,Oklahoma State,0.04649466621
Braylon Heard,Nebraska,0.04623209743
Desmond Johnson,Southern Mississippi,0.04397387157
Andre Williams,Boston College,0.0432995517
Malcolm Brown,Texas,0.02720921122
Blake Bell,Oklahoma,0.02668850885
Cassius McDowell,Toledo,0.02524896573
Josh Snead,Duke,0.01312449858
Byron Marshall,Oregon,0.008794650705
Tyris Jones,Northwestern,-0.003209107387
Devin Campbell,Buffalo,-0.01103736128
Nick Hale,Nevada,-0.01616935108
James White,Iowa State,-0.01831281391
Leighton Settle,Northern Illinois,-0.02585184443
Brian Fields,Western Michigan,-0.04375071038
Donovonn Young,Illinois,-0.04498266271
Steward Butler,Marshall,-0.04507756023
Storm Johnson,UCF,-0.04539166406
Shontrelle Johnson,Iowa State,-0.05004578344
Daniel Sams,Kansas State,-0.05832970856
Barrington Scott,Ball State,-0.05922331312
Damon Bullock,Iowa,-0.05960434455
Taylor Cox,Kansas,-0.06229845894
Tony Creecy,North Carolina State,-0.0783613817
Rob Kelley,Tulane,-0.07914594662
Michael Ford,LSU,-0.08210408272
Trey Burton,Florida,-0.09401623237
B.J. Catalon,Texas Christian,-0.09830182841
Sadale Foster,Texas Tech,-0.1053612288
Kam Jones,UTSA,-0.105431261
Bashr Coles,UAB,-0.1150850285
J.C. Coleman,Virginia Tech,-0.1153652992
Spencer Ware,LSU,-0.1260642486
Lamaar Thomas,New Mexico,-0.1283236989
Jamire Westbrook,Miami (OH),-0.1319289424
Knile Davis,Arkansas,-0.1481287174
Antoin Scriven,Western Michigan,-0.1494639883
B.J. Bostic,Georgia Tech,-0.1522871801
Jai Steib,Memphis,-0.1585107812
Rolandan Finch,Boston College,-0.1654447354
Angelo Pease,Kansas State,-0.1789223684
Alfred Blue,LSU,-0.1797920956
Juwan Thompson,Duke,-0.1838915739
Perry Jones,Virginia,-0.1885313997
Frankie Jackson,Arkansas State,-0.1942391159
Michael Zordich,Penn State,-0.2191857762
Tony Jones,Colorado,-0.227393345
Bo Snelson,Navy,-0.2311556029
Daz'Mond Patterson,Ohio,-0.2370742319
Darius Staten,Navy,-0.2464252359
Matt Jones,Florida,-0.2607603319
Josh Robinson,Mississippi State,-0.2609913097
Leon Allen,Western Kentucky,-0.2622153527
Jarred Salubi,Baylor,-0.2733422954
Marquise Williams,North Carolina,-0.2817798858
Ryan Brumfield,Eastern Michigan,-0.2836427902
Mike Trumpy,Northwestern,-0.2857572556
Bryan Bennett,Oregon,-0.2863811407
Justin Albert,Troy,-0.2872392717
Joey Iosefa,Hawaii,-0.2947798598
Torrey Pierce,Louisiana,-0.297509637
I'Tavius Mathers,Ole Miss,-0.2994970988
Nick Griffin,Mississippi State,-0.306526835
Shaun Wick,Wyoming,-0.3226045536
Bill Belton,Penn State,-0.3320401922
Ryan Jackson,Houston,-0.3348535545
D'Angelo Roberts,Indiana,-0.3351822903
Ralph Bolden,Purdue,-0.3429426862
Kenny Miles,South Carolina,-0.3572121202
James Baker,Idaho,-0.3652170112
Tyler Ervin,San Jose State,-0.3715326596
Mike Davis,South Carolina,-0.3882564946
Barry Brunetti,Ole Miss,-0.3989078135
Brandon Connette,Duke,-0.3994894542
D.J. May,Wyoming,-0.3996997307
Damian Fortner,Florida Atlantic,-0.4086707247
Dominique Whaley,Oklahoma,-0.4087738602
Wes Brown,Maryland,-0.4102340068
Michael Holmes,Virginia Tech,-0.4112559106
Kelvin York,Utah,-0.4158681809
Blake Sims,Alabama,-0.4165524151
Thomas Rawls,Michigan,-0.4167232663
Jeremiah Harden,Florida International,-0.4193864392
Jaylen Walton,Ole Miss,-0.4198559649
Brandon Ross,Maryland,-0.4235679056
Centarius Donald,Louisiana-Monroe,-0.4290658983
Zack Langer,Tulsa,-0.4365033652
Saylor Lavallii,Central Michigan,-0.4431038242
David Freeman,San Jose State,-0.4435765781
Josh Ferguson,Illinois,-0.4527668529
Spencer Treadwell,Miami (OH),-0.457421963
Kendyl Taylor,Washington,-0.4580138014
Carl Winston,Washington State,-0.4580769782
Donta Abron,Colorado,-0.4610663543
Keith Harris Jr.,Northern Illinois,-0.4616592874
Ken Malcome,Georgia,-0.4748412645
Conor Hundley,Akron,-0.4890314563
D.J. Taylor,Troy,-0.4918745777
Marcus Murphy,Missouri,-0.5026576632
Debrale Smiley,Florida State,-0.5068163762
Isaac Bennett,Pitt,-0.5091461024
Daniel Jenkins,Arizona,-0.5092648777
Tiger Powell,New Mexico State,-0.5093818438
John Lister,Hawaii,-0.5134783304
Rodrick Williams Jr.,Minnesota,-0.5229533424
Savon Huggins,Rutgers,-0.5272203941
Ryan Bass,Idaho,-0.5305538587
Tommey Morris,Colorado State,-0.5368295556
Derrick Milton,Mississippi State,-0.5405243206
Tony Gregory,Virginia Tech,-0.542120906
Essray Taliaferro,Marshall,-0.5468827227
David Foote,Brigham Young,-0.5498156912
Chase Clayton,New Mexico,-0.5516353988
David Pasquale,Toledo,-0.5527597341
Jordan Hall,Ohio State,-0.5659944459
Michael Eubank,Arizona State,-0.566218246
Trenton Turrentine,Army,-0.5686767882
Mike Dewitt,Air Force,-0.5742243413
Jordon James,UCLA,-0.5784673403
Hayden Tippett,Army,-0.5874022559
Adonis Ameen-Moore,Syracuse,-0.5910812368
Brynn Harvey,UCF,-0.5995556164
Quentin Hines,Akron,-0.602244409
Synjyn Days,Georgia Tech,-0.6024482131
Trey Miller,Navy,-0.6077786253
Crusoe Gongbay,New Mexico,-0.6088142179
Ina Liaina,San Jose State,-0.6142332354
Dustin Garrison,West Virginia,-0.6220287666
Jerrell Rhodes,Memphis,-0.6241298395
Javonti Greene,Eastern Michigan,-0.6279999562
Sullivan,UTEP,-0.6381062461
Blake Jurich,San Jose State,-0.6445458512
Bri'Onte Dunn,Ohio State,-0.6522194265
Martese Jackson,Florida Atlantic,-0.6524265975
Mitchell Bailey,Louisiana-Monroe,-0.6609917787
Teondray Caldwell,Washington State,-0.6645911663
Dak Prescott,Mississippi State,-0.6768874581
Jon Davis,Illinois,-0.6890794766
Drayton Calhoun,Middle Tennessee State,-0.691449996
Marcus Shaw,South Florida,-0.6931956663
T.J. Glover,South Alabama,-0.6949054786
Anthony Wilkerson,Stanford,-0.6949279293
Isaiah Roundtree,Indiana,-0.7011658732
Jeremy Eddington,Rice,-0.7025485719
Tevin Coleman,Indiana,-0.7034930599
Erich Wilson,Washington,-0.7203969939
Jamel Martin,Bowling Green State,-0.7228886865
Dami Ayoola,Illinois,-0.7319342512
Orleans Darkwa,Tulane,-0.738178498
Kendall Houston,South Alabama,-0.7480817052
J.C. Copeland,LSU,-0.7507334293
Ashton Broyld,Syracuse,-0.7560395703
Reggie Whatley,Middle Tennessee State,-0.7620212806
Milton Knox,Fresno State,-0.7638778075
Jeremiah Bryson,Middle Tennessee State,-0.7659771323
Jeremy Hester,Southern Mississippi,-0.7768313455
Luke Turner,Rice,-0.7776333421
Cam McDaniel,Notre Dame,-0.7789179789
Michael Dobson,East Carolina,-0.7803184586
Carl Harris,Memphis,-0.7839234934
Anthony Garland,Central Michigan,-0.7845125746
Autrey Golden,UTEP,-0.7879931056
Martin Scales,Virginia Tech,-0.7952536388
Michael Alisa,Brigham Young,-0.7987859996
Prentice Christian,Navy,-0.8148876565
Josh Bell,UTEP,-0.8162413065
Marteze Waller,Fresno State,-0.8199169619
D.J. Howard,Clemson,-0.8248068633
Julian Durden,Kent State,-0.8319183238
Kendrick Hardy,Southern Mississippi,-0.8411902854
Laquintus Dowell,UTEP,-0.8450476606
Paul Lasike,Brigham Young,-0.8462233605
Greg Watson,Fresno State,-0.8504202964
Sterling Jackson,Hawaii,-0.8507532494
Dominique Sherrer,Eastern Michigan,-0.8576825178
Josh Ford,Colorado,-0.8595765693
Dyshawn Mobley,Kentucky,-0.8694840289
Justus Pickett,Maryland,-0.8750930835
Scott McCummings,Connecticut,-0.8810335115
Ayele Forde,Oregon,-0.8927304629
Robert Clay,New Mexico State,-0.9092273171
Mike Blakely,Auburn,-0.9184154302
Matt McIntosh,Northern Illinois,-0.9493383187
Brandon Davis,Louisiana Tech,-0.951941243
Travaughn Colwell,New Mexico State,-0.9707303442
Vincent Smith,Michigan,-0.9813539536
Chase Price,San Diego State,-0.9856561675
David Dudeck,Boston College,-0.9886914584
Kelvin Lee,Utah State,-0.9934208524
Devrin Young,Tennessee,-0.9978971805
Dante Butler,Tulane,-1.001081852
Jameel Poteat,Cincinnati,-1.004599011
Terrance Timmons,South Alabama,-1.005087032
Zac Brooks,Clemson,-1.011845356
Todd Handley,Idaho,-1.012708188
Tevin Drake,Western Michigan,-1.015997201
Lavorick Williams,UTEP,-1.053344339
Brandon Barnes,North Carolina State,-1.057810294
Russell Hansbrough,Missouri,-1.061763205
Brandon Armstrong,UTSA,-1.067385846
Broam Hart,Air Force,-1.078318252
Travon Van,Marshall,-1.091804741
Jordan Broadnax,Massachusetts,-1.093740836
Remound Wright,Stanford,-1.114327975
Mack Brown,Florida,-1.114680663
Warren Norman,Vanderbilt,-1.124180095
Dee Hart,Alabama,-1.145208368
Jack Fields,Boise State,-1.152453762
Treyvon Green,Northwestern,-1.158409593
Curtis Dukes,Penn State,-1.160435204
Max Delorenzo,Connecticut,-1.16420495
Greg Garmon,Iowa,-1.169951048
Mustafa Greene,North Carolina State,-1.170842967
Dezden Petty,Washington,-1.198601182
James Washington,North Carolina State,-1.205304637
Hakeem Lawrence,Akron,-1.21175825
Brandon Hamilton,Rice,-1.217560623
Derek Day,Penn State,-1.218000489
Shaquille Powell,Duke,-1.22494289
Quenshaun Watson,Tennessee,-1.228672292
James Gillum,Minnesota,-1.232962883
Joe Brown,Colorado State,-1.279728147
Albert Reid,Maryland,-1.320680056
Nick Hill,Michigan State,-1.34160561
Dontavius Jackson,UAB,-1.373816797
Clifton Richardson,Virginia,-1.415552906
Jarrell Oliver,Utah,-1.457460861
