Name,School,Score
Tre Walker,San Jose State,0.8332674717
Jalen Guyton,North Texas,0.8130361902
Isaac Zico,Purdue,0.8087674193
Darius Slayton,Auburn,0.806963654
Jalen Hurd,Baylor,0.8042095387
Ty Lee,Middle Tennessee State,0.8020861484
Cody Thompson,Toledo,0.7895908986
JD Spielman,Nebraska,0.7866826655
T.J. Hockenson,Iowa,0.7862637523
D.K. Metcalf,Ole Miss,0.7683109617
Aaron Fuller,Washington,0.7650856044
Lee Morris,Oklahoma,0.7548559881
DeVonta Smith,Alabama,0.7445255251
Ja'Deion High,Texas Tech,0.7432257555
K.J. Hill,Ohio State,0.7349038905
Terren Encalade,Tulane,0.7189715055
Jovon Durante,Florida Atlantic,0.7010563864
Jakobi Meyers,North Carolina State,0.6750120951
Jalen Greene,Utah State,0.6708127699
C.J. Worton,Florida International,0.6523266862
Nico Collins,Michigan,0.6388377239
DaMarkus Lodge,Ole Miss,0.6226078777
Malcolm Williams,Coastal Carolina,0.62199591
T.J. Rahming,Duke,0.6195817487
Seth Williams,Auburn,0.6055996414
Dredrick Snelson,UCF,0.6046290661
Olabisi Johnson,Colorado State,0.6009130607
T.J. Vasher,Texas Tech,0.5899273128
Dezmon Patmon,Washington State,0.5819130253
Rashod Bateman,Minnesota,0.5433106555
Easop Winston,Washington State,0.5386703582
Tony Ellison,Arizona,0.5235432394
Tre Turner,Virginia Tech,0.5217012964
Aaren Vaughns,Utah State,0.5159833529
Joe Reed,Virginia,0.5141034615
Riley Ridley,Georgia,0.5074695674
Donovan Peoples-Jones,Michigan,0.5057754498
Mecole Hardman,Georgia,0.4781033924
Andre Williams,Akron,0.4727028396
Austin Maloney,Florida International,0.4689173836
Ron'Quavion Tarver,Utah State,0.4569503356
Colby Parkinson,Stanford,0.4432198917
Blake Banham,Eastern Michigan,0.4365581949
Taysir Mack,Pitt,0.4228548741
Shi Smith,South Carolina,0.399522417
Johnathon Johnson,Missouri,0.3885173179
Justin McInnis,Arkansas State,0.3852638032
Anthony Ratliff-Williams,North Carolina,0.363887978
Quartney Davis,Texas A&amp;M,0.3627364754
Harrison Bryant,Florida Atlantic,0.3590279687
John Hightower,Boise State,0.3576265446
Stephen Guidry,Mississippi State,0.3443539801
Eric Kumah,Virginia Tech,0.3418271629
Tay Martin,Washington State,0.3393645729
Andre Wilson,UAB,0.33363337
Nyqwan Murray,Florida State,0.3316415285
Jaylen Dixon,Utah,0.3155926278
Alex Bachman,Wake Forest,0.3143795524
Ty Jones,Washington,0.3024798748
Tyler Vaughns,USC,0.2975877023
Marcus Simms,West Virginia,0.2816369821
Jeff Smith,Boston College,0.2768985437
Courtney Lark,Houston,0.2729690441
Maurice Ffrench,Pitt,0.2711747545
Lynn Bowden Jr.,Kentucky,0.2704435056
Noah Fant,Iowa,0.269486894
Josh Oliver,San Jose State,0.2633943378
Theo Howard,UCLA,0.2631708092
Branden Mack,Temple,0.2551260074
Jack Sorenson,Miami (OH),0.2549264564
Josh Palmer,Tennessee,0.2498126457
Trevon Bradford,Oregon State,0.2349284075
Randle Jones,Temple,0.2331561436
Aaron Cephus,Rice,0.2262108995
Amon-Ra St. Brown,USC,0.224137434
Van Jefferson,Florida,0.222869254
Terry Wright,Purdue,0.2169374922
Mike Carrigan,Kent State,0.2154601969
Ventell Bryant,Temple,0.2143294487
Brycen Hopkins,Purdue,0.2096448759
Delane Hart-Johnson,New Mexico,0.2063344652
Marcus Bennett,Air Force,0.1906292947
Quintin Morris,Bowling Green State,0.1835306834
La'Michael Pettway,Arkansas,0.18312167
Jeff Thomas,Miami (FL),0.1824812189
Arthur Jackson III,Eastern Michigan,0.1732767968
Nick Westbrook,Indiana,0.1712539469
Sean Riley,Syracuse,0.1685422749
Sage Surratt,Wake Forest,0.1643065046
Lawrence Cager,Miami (FL),0.1632876104
Charlie Jones,Buffalo,0.1553890807
B.J. Farrow,Liberty,0.1532354897
Chase Claypool,Notre Dame,0.1530455529
Jeremiah Holloman,Georgia,0.1487619798
Kwadarrius Smith,Akron,0.1470831733
Marquez Callaway,Tennessee,0.140229397
Isaiah Zuber,Kansas State,0.1365387414
Pat Freiermuth,Penn State,0.1353022746
Shun Brown,Arizona,0.1350986912
Tyquan Thornton,Baylor,0.1304720949
Rashad Medaris,Cincinnati,0.1297960773
Johnathan Boone,New Mexico State,0.1290801435
Victor Tucker,Charlotte,0.127994748
Tre Nixon,UCF,0.1187507824
Darnell Salomon,South Florida,0.1152104804
A.J. Taylor,Wisconsin,0.1098514064
Kailon Carter,UAB,0.1093077441
Emeka Emezie,North Carolina State,0.1062434974
Johnathan Lloyd,Duke,0.1055257617
Andrew Meyer,Ohio,0.1044705231
Nykeim Johnson,Syracuse,0.1028535279
K.D. Nixon,Colorado,0.09922150402
Kobay White,Boston College,0.09545638326
Penny Hart,Georgia State,0.09290829693
Mik'Quan Deane,Western Kentucky,0.09129661697
Matt Bushman,Brigham Young,0.08844067194
Flynn Nagel,Northwestern,0.08087809301
Elijah Lilly,New Mexico,0.07160030814
Grant Calcaterra,Oklahoma,0.06309692311
Donavan Hale,Indiana,0.05648709525
Jared Rice,Fresno State,0.03769980132
Felton Davis III,Michigan State,0.03676538518
Taj Harris,Syracuse,0.03414513043
Devin Duvernay,Texas,0.02987811815
Frank Darby,Arizona State,0.02810284854
Chris Platt,Baylor,0.02022536719
Kaden Smith,Stanford,0.01831618331
Keenen Brown,Texas State,0.01241680343
Osirus Mitchell,Mississippi State,0.01095555653
Joey Magnifico,Memphis,0.0104291338
Dalton Schoen,Kansas State,0.009848670585
Tyleek Collins,UNLV,0.009778320025
Romello Brooker,Houston,-0.002357119133
Hasise Dubois,Virginia,-0.003646042363
Elijah Cooks,Nevada,-0.008852382012
Zach Gentry,Michigan,-0.01673776048
Omar Bayless,Arkansas State,-0.02932545857
Jaelon Darden,North Texas,-0.0295457627
Timmy Hernandez,Oregon State,-0.03010461945
Patrick Smith,Middle Tennessee State,-0.03888401922
Keylon Stokes,Tulsa,-0.05140710789
CJ O'Grady,Arkansas,-0.05350863171
Kyle Buss,Connecticut,-0.06039028995
Timothy Wilson Jr.,San Diego State,-0.08982932098
Jamire Jordan,Fresno State,-0.09400366027
Josiah Deguara,Cincinnati,-0.09733096622
Jaylen Smith,Louisville,-0.0974613982
Deondre Douglas,Troy,-0.09842363088
Trenton Irwin,Stanford,-0.1010805029
Ben Skowronek,Northwestern,-0.106582543
CT Thomas,Boise State,-0.1102175965
Albert Okwuegbunam,Missouri,-0.1211931513
Dillon Stoner,Oklahoma State,-0.1227764207
Ryheem Malone,Louisiana,-0.1228894032
Maurice Alexander,Florida International,-0.1233029052
Brandon Aiyuk,Arizona State,-0.1282597071
Binjimen Victor,Ohio State,-0.1349260526
Greg Campbell Jr.,UTSA,-0.1361246571
Obi Obialo,Marshall,-0.1516439472
Lucky Jackson,Western Kentucky,-0.1523126131
Darren Woods Jr,UNLV,-0.1545017262
Romeo Doubs,Nevada,-0.1553836483
Cody White,Michigan State,-0.1566198107
D.J. Stubbs,Liberty,-0.1636789944
Jalen Knox,Missouri,-0.1649405686
Terry Godwin,Georgia,-0.1656778357
Amari Rodgers,Clemson,-0.1662763613
Drew Dan,New Mexico State,-0.177285255
Carson Meier,Oklahoma,-0.1835022988
Jauan Jennings,Tennessee,-0.1866665814
Line Latu,Eastern Michigan,-0.1871393099
Kaleb Fossum,Nevada,-0.1876029661
Jake Ferguson,Wisconsin,-0.1926594946
Jauan Wesley,Northern Illinois,-0.1927138859
Tyree McCants,South Florida,-0.1927954859
Austin Trammell,Rice,-0.193142372
Jarrod Jackson,Louisiana,-0.1943774141
RJ Turner,Louisiana-Monroe,-0.1992706347
Chatarius Atwell,Louisville,-0.2027553418
Keenen Johnson,Tulsa,-0.2114832676
Ricky Smalling,Illinois,-0.2162944222
Trey Hartley,San Jose State,-0.2175364712
Jaylon Redd,Oregon,-0.2348675904
Mitchell Wilcox,South Florida,-0.2398814912
Teddy Veal,Louisiana Tech,-0.2430957035
Isaac Nauta,Georgia,-0.2557850413
Jacquez Sloan,Western Kentucky,-0.2594312376
Chris Finke,Notre Dame,-0.2608118637
Gatlin Casey,Middle Tennessee State,-0.2658034794
Steven Sims Jr.,Kansas,-0.2668140316
Marcus Armstrong-Brown,Hawaii,-0.2743831976
Justin Hobbs,Tulsa,-0.2749603538
KaVontae Turpin,Texas Christian,-0.279361995
Ihmir Smith-Marsette,Iowa,-0.2880201844
Nick Easley,Iowa,-0.2908538921
Dez Fitzpatrick,Louisville,-0.2912336161
Warren Jackson,Colorado State,-0.2940749898
Cornelius McCoy,Georgia State,-0.2999903451
Sadiq Palmer,Massachusetts,-0.3030036759
Chris Taylor,Duke,-0.3045268316
Corey Lacanaria,Ball State,-0.3307222353
Ky'Jon Tyler,Coastal Carolina,-0.3322910443
Britain Covey,Utah,-0.3379996509
Danny Davis,Wisconsin,-0.3383883235
Keith Gavin,Florida State,-0.3441986222
Kendrick Rogers,Texas A&amp;M,-0.3467555598
Samson Nacua,Utah,-0.3480322273
Jacob Breeland,Oregon,-0.3505856798
Brandon Presley,UNLV,-0.3573121125
Chris Autman-Bell,Minnesota,-0.3591772673
Camron Buckley,Texas A&amp;M,-0.359465761
D.J. Brown,Northern Illinois,-0.3626560062
Josh Hammond,Florida,-0.3628776906
Dominique Heath,Appalachian State,-0.3655070415
Talon Shumway,Brigham Young,-0.3692752935
Michael Lawrence,North Texas,-0.3756545798
Cameron Odom,Ohio,-0.3782727249
Stephen Sullivan,LSU,-0.3798574689
Collin Lisa,UAB,-0.3803162504
Dazz Newsome,North Carolina,-0.3931435875
C.J. Bolar,Vanderbilt,-0.4055743726
Tyree Mayfield,Wyoming,-0.4069017638
Jeshaun Jones,Maryland,-0.4089733186
Ty Fryfogle,Indiana,-0.4119695073
Tavaris Harrison,Florida Atlantic,-0.4214154314
Marcel Williams,Marshall,-0.4216629558
Spencer Tears,Northern Illinois,-0.4250633251
Jeremiah Booker,Kansas,-0.4254724124
Tim Jones,Southern Mississippi,-0.4395399195
James Price,Wyoming,-0.4441484486
Antwan Dixon,Kent State,-0.4579482266
Cedric Peterson,Arizona,-0.4611595158
Luke Mayock,Miami (OH),-0.4629452279
David Lucero,UTEP,-0.4644037715
Mathew Sexton,Eastern Michigan,-0.4707784757
Hunter Renfrow,Clemson,-0.4776958717
Dominic Stampley,Illinois,-0.4780335375
Jamire Calvin,Washington State,-0.4827657157
Trevon Grimes,Florida,-0.494090774
Cameron Green,Northwestern,-0.5050379607
Kahale Warring,San Diego State,-0.5127872082
Jonah Morris,Akron,-0.5141133271
Rafael Araujo-Lopes,Pitt,-0.5251614218
Andre Baccellia,Washington,-0.5290694886
Ja'Marr Chase,LSU,-0.5327048818
Giovanni Ricci,Western Michigan,-0.5330587785
Armani Levias,Marshall,-0.5345809058
Aaron McLean,Connecticut,-0.539604238
Thayer Thomas,North Carolina State,-0.5457950768
Jordan Duncan,California,-0.5499748207
Tyler Davis,Connecticut,-0.5530878366
Willie Wright,Florida Atlantic,-0.5551665137
Hergy Mayala,Connecticut,-0.5573145528
Dalton Keene,Virginia Tech,-0.5651266594
Isaiah McKoy,Kent State,-0.5658990114
Bryce Singleton,Florida International,-0.5763512939
Brandon Smith,Iowa,-0.5772930548
Isaiah Wright,Temple,-0.5842963528
Julian Hicks,Central Michigan,-0.5874191476
Deondre Farrier,East Carolina,-0.5886156754
Trevon Wesco,West Virginia,-0.5890756969
Kanawai Noa,California,-0.6023336939
Tarique Milton,Iowa State,-0.608280548
Kyle Williams,Arizona State,-0.6096751165
Justin Hall,Ball State,-0.6175930267
Dax Raymond,Utah State,-0.6209981554
Terry Juniel,UTEP,-0.6232942888
Seth Collins,Texas Tech,-0.6251165559
Jeremy Singleton,Houston,-0.6263527052
Keishawn Watson,Western Michigan,-0.6265087092
OJ Clark,New Mexico State,-0.6288582086
Vic Wharton,California,-0.6292902262
DeAndre Thompkins,Penn State,-0.6315062005
Derrick Dillon,LSU,-0.6328101097
Devin Gentry,Georgia State,-0.634673441
Taivon Jacobs,Maryland,-0.6365036918
Elijah Moore,Ole Miss,-0.6370431791
Michael Colubiale,UCF,-0.6392452006
Tommy Sweeney,Boston College,-0.6453232979
Warren Redix,UTEP,-0.6590474282
Tray Eafford,Troy,-0.6739367041
Sidney Davis,Troy,-0.6769658347
Alize Mack,Notre Dame,-0.6895792648
Quin Jernighan,Western Kentucky,-0.6972231902
Deshaunte Jones,Iowa State,-0.6972531493
Landon Wolf,Oklahoma State,-0.7031924278
Hezekiah Grimsley,Virginia Tech,-0.707274724
Johnny Johnson III,Oregon,-0.7171983116
Brennon Dingle,Massachusetts,-0.7176260392
RB Marlow III,Bowling Green State,-0.7191668714
C.J. Conrad,Kentucky,-0.7266853614
Kendric Pryor,Wisconsin,-0.7366087962
Seth Dawkins,Louisville,-0.7393974384
Jordan Mitchell,Southern Mississippi,-0.7479665174
Dylan Collie,Brigham Young,-0.7488990739
Juwann Winfree,Colorado,-0.7522707619
Ryan Davis,Auburn,-0.7557870006
Maurice Ways,California,-0.7566963859
Austin Mack,Ohio State,-0.7639878932
Bryson Smith,Houston,-0.7651277046
Rico Arnold,Charlotte,-0.7687291485
Jordan Nathan,Utah State,-0.7696780335
Rhashid Bonnette,Louisiana Tech,-0.7796042638
T.J. Simmons,West Virginia,-0.7797061049
Renard Bell,Washington State,-0.780033418
Scotty Washington,Wake Forest,-0.7900197779
Deddrick Thomas,Mississippi State,-0.791785623
Isaiah Harper,Old Dominion,-0.7921566922
Alfred Smith,Louisiana Tech,-0.7943859531
Jordan McCray,South Alabama,-0.7948927146
Brevin Jordan,Miami (FL),-0.8017384256
Jack Stoll,Nebraska,-0.8147052303
Jhamon Ausbon,Texas A&amp;M,-0.8172986215
Malik Williams,Appalachian State,-0.818170362
Matt Eaton,Iowa State,-0.8183602499
Foster Moreau,LSU,-0.8189040806
Jayson Jackson,Cincinnati,-0.8221877147
Demari Simpkins,Utah,-0.8225932556
C.J. Riley,North Carolina State,-0.8227427218
Davis Koppenhaver,Duke,-0.8249438043
Stephan Robinson,Kansas,-0.8326569108
Dee Anderson,LSU,-0.8433407372
Blake Proehl,East Carolina,-0.8666882332
Calvin Jackson Jr.,Washington State,-0.8716234768
Thomas Hennigan,Appalachian State,-0.8761464876
Kerr Johnson Jr.,Kansas,-0.8766940642
Royce Caldwell,New Mexico State,-0.8785294602
Nate Stewart,Akron,-0.8883554169
Tyrie Cleveland,Florida,-0.8885496766
Jeremiah Miller,Coastal Carolina,-0.8946427478
Brad Anderson,Middle Tennessee State,-0.9014670773
Drew Sample,Washington,-0.9023075643
Travell Harris,Washington State,-0.9046786767
Sterling Palmer,Florida International,-0.9108476537
Raghib Ismail Jr.,Wyoming,-0.9113214446
Darrell Stewart Jr.,Michigan State,-0.9195935694
Tony Brown,Colorado,-0.9277823925
Workpeh Kofa,Charlotte,-0.9299997578
D.J. Matthews,Florida State,-0.9346717667
Deric Phouthavong,Bowling Green State,-0.9477089499
Daniel Helm,Duke,-0.9500718306
Taye Barber,Texas Christian,-0.9516939195
Marques Jones,Baylor,-0.9518283456
Andrew Beck,Texas,-0.9556232324
Luke Timian,Indiana,-0.957541122
J-Shun Harris II,Indiana,-0.9622785621
Jaylond Adams,Southern Mississippi,-0.9663381191
Sam Mays,Illinois,-0.9672963122
John Williams,Memphis,-0.9694679015
Ryeshene Bronson,South Florida,-0.9840821358
Riley Lees,Northwestern,-1.009353179
Mekhi Stevenson,UNLV,-1.014478238
Hutch White,Texas State,-1.016491389
Kyle Sweet,Washington State,-1.021580673
Tre' McKitty,Florida State,-1.023617162
Velus Jones Jr.,USC,-1.030517529
George Rushing,Buffalo,-1.030875151
Jarion Anderson,Tulsa,-1.034832715
Kyle Fourtenbary,Western Kentucky,-1.038749844
Markis McCray,Louisiana-Monroe,-1.041396834
Cameron Butler,Colorado State,-1.058756795
Noah Gray,Duke,-1.071524072
Derrion Grim,Fresno State,-1.076713555
Kadarius Toney,Florida,-1.091131691
Ethan Dedeaux,San Diego State,-1.102223621
Thomas Geddis,Cincinnati,-1.105751572
Terrell Green,East Carolina,-1.107818806
Brant Kuithe,Utah,-1.111456156
Tony Gaiter IV,Florida International,-1.115225359
De'Michael Harris,Southern Mississippi,-1.121623956
Devonte Peete,Louisville,-1.134488353
Kelvin Smith,North Texas,-1.150435866
Whop Philyor,Indiana,-1.163389049
Dylan Drummond,Eastern Michigan,-1.167595659
Drake Harris,Western Michigan,-1.169441871
Tyler Mabry,Buffalo,-1.174574762
Mike Harley,Miami (FL),-1.191534187
Micky Crum,Louisville,-1.192858646
Jared Sparks,Purdue,-1.217206137
Demetric Felton,UCLA,-1.225547823
KeSean Carter,Texas Tech,-1.228754586
Luke Farrell,Ohio State,-1.23695699
Trenard Davis,Illinois,-1.245936829
Akilian Butler,Boise State,-1.256192616
Thai Cottrell,San Jose State,-1.269896251
Brenden Schooler,Oregon,-1.278727976
Anthony Muse,New Mexico State,-1.296313314
Austin Conway,Wyoming,-1.301295382
Kendall Blanton,Missouri,-1.324016287
Jay MacIntyre,Colorado,-1.338336826
Trevion Thompson,Clemson,-1.356658312
Bo Melton,Rutgers,-1.359393778
Devon Spalding,Central Michigan,-1.406213701
Trey Harrell,Kent State,-1.406851576
Desmond Phillips,Toledo,-1.461186105
Stanley Clerveaux,South Florida,-1.469609491
Jarrison Stewart,Texas Christian,-1.525274017
Deon Stewart,Arkansas,-1.569805637
Jay Griffin IV,New Mexico,-1.60226419
Eddie Lewis,Rutgers,-1.652562068
Reese Taylor,Indiana,-1.707508349
Mike Majette,Indiana,-1.868771949
