Name,School,Score
Antwon Bailey,Syracuse,0.6761954209
Kyle Halderman,Air Force,0.6703850728
Matt Asiata,Utah,0.6628280188
Paris Cotton,Central Michigan,0.6548409223
Ryan Williams,Virginia Tech,0.641146064
Vincent Smith,Michigan,0.6382724985
Brandon Sullivan,San Diego State,0.632938359
Dujuan Harris,Troy,0.6318584925
Trey Burton,Florida,0.6317178326
Mustafa Greene,North Carolina State,0.6279298957
Christine Michael,Texas A&amp;M,0.6210625159
Cierre Wood,Notre Dame,0.6189807757
Ronnie Wingo Jr.,Arkansas,0.6122797946
Ty Jones,Florida State,0.6118043889
William Powell,Kansas State,0.5924111186
Nic Grigsby,Arizona,0.5745006355
Eddie Lacy,Alabama,0.5627457741
Jeremy Deering,Rutgers,0.5572727256
Kriss Proctor,Navy,0.5322174351
Davin Meggett,Maryland,0.5297257467
Darian Mallary,Florida International,0.4986729546
Michael Shaw,Michigan,0.4977162315
Joseph Randle,Oklahoma State,0.494898698
Kama Bailey,Idaho,0.4923305055
De'Vion Moore,Missouri,0.4909707034
Dwayne Priest,Eastern Michigan,0.4871784818
Alex Singleton,Tulsa,0.4866187989
Vince Davidson,Ohio,0.4811026715
Mohamed Sanu,Rutgers,0.4775460155
Mike Ball,Nevada,0.4642152837
Jasmin Hopkins,Northern Illinois,0.4585600715
Tim Cornett,UNLV,0.4535034706
Willie Geter,Bowling Green State,0.4461307311
Embry Peeples,Georgia Tech,0.4457872967
Tyler Gaffney,Stanford,0.4319452697
Moise Plancher,South Florida,0.4291218466
Dan Dierking,Purdue,0.4197764098
Gregory Ray,Memphis,0.3994989754
Shaun Draughn,North Carolina,0.398278852
Phil Bates,Ohio,0.3873018152
Warren Norman,Vanderbilt,0.37128088
Joshua Quezada,Brigham Young,0.3695696594
Carl Volny,Central Michigan,0.3689742743
Derek Lawson,Arkansas State,0.3536808032
Jordan Thomas,Rutgers,0.3486150565
Derrick Coleman,UCLA,0.3358658097
Lampford Mark,Nevada,0.3205168209
Leonard Mason,Colorado State,0.3170956175
Collin Klein,Kansas State,0.3039734009
Jeff Demps,Florida,0.302115328
Duane Bennett,Minnesota,0.285850494
Jason Ford,Illinois,0.2797980308
Anthony Elzy,North Carolina,0.2616125856
Kerwynn Williams,Utah State,0.2593260424
Brian Fields,Western Michigan,0.2573019007
Mike Trumpy,Northwestern,0.2537696127
Mike Gillislee,Florida,0.2433368344
Cody Johnson,Texas,0.2425509713
Marcus Coker,Iowa,0.2414852288
Henry Josey,Missouri,0.2312894325
De'Leon Eskridge,Minnesota,0.2306650613
Ja'Terian Douglas,Tulsa,0.2273177882
Michael Ford,LSU,0.2052029329
Perry Jones,Virginia,0.174192967
Jeff Scott,Ole Miss,0.1715591684
Kendial Lawrence,Missouri,0.1590330256
Lonnie Pryor,Florida State,0.1447086078
Desmond Scott,Duke,0.1446010715
Jordan Reed,Florida,0.1356843411
Jared Tew,Air Force,0.1316634979
Nathan Walker,Air Force,0.1197204963
D.J. Adams,Maryland,0.1129229002
Mike James,Miami (FL),0.09984310961
Remene Alston,Oregon,0.09976447214
Brandon Rutley,San Jose State,0.09694541584
Brian Cobbs,Army,0.09035317892
Bryan Kariya,Brigham Young,0.08106781697
Isi Sofele,California,0.06958876738
Daniel Borne,UAB,0.06576722393
Deonte Jackson,Idaho,0.05661262942
D.D. Kyles,Middle Tennessee State,0.0354683495
Brandon Connette,Duke,0.03055329892
Armando Allen,Notre Dame,0.02241240117
David Isabelle,UAB,0.01935637016
Tracy Lampley,Southern Mississippi,-0.003527227217
Jarvis Hodge,Boise State,-0.01196348741
Willie Floyd,Florida Atlantic,-0.01392955599
Jeremy Smith,Oklahoma State,-0.01460282928
Tevin Washington,Georgia Tech,-0.0256336934
Jermaine Robertson,Arkansas State,-0.02624965286
Robbie Frey,Connecticut,-0.03575887497
Silas Redd,Penn State,-0.0591527085
Jeremy Wright,Louisville,-0.05974342746
Jaamal Berry,Ohio State,-0.06505980929
John Goebel,Cincinnati,-0.0680304874
Vince Murray,Navy,-0.0740478095
James Montgomery,Washington State,-0.07469290855
Brian Maddox,South Carolina,-0.07942393915
Jarred Salubi,Baylor,-0.07997494758
A.J. Ellis,Fresno State,-0.08893471515
Raymond Carter,Colorado State,-0.1043994867
Ryan Clarke,West Virginia,-0.105873937
Darius Willis,Indiana,-0.1099447668
Caleb King,Georgia,-0.1250325914
Courtney Randall,Nevada,-0.1303806906
Kedrick Rhodes,Florida International,-0.1415392554
Kenny Turner,New Mexico State,-0.1428133194
Chizzy Dimude,Hawaii,-0.146869651
Phillip Butterfield,Arkansas State,-0.1676258335
Terrance Ganaway,Baylor,-0.1692795643
Sirgregory Thornton,Arkansas State,-0.1717470758
Marcus Murphy,Missouri,-0.1773449633
Andre Booker,Marshall,-0.1793373755
Andre Williams,Boston College,-0.1802421147
Jyruss Edwards,Louisiana-Monroe,-0.1956177509
Anthony Wilkerson,Stanford,-0.1988966189
Benjamin Cunningham,Middle Tennessee State,-0.1990681213
Patrick Mealy,Army,-0.2071096724
James Hamilton,North Texas,-0.2101136332
Giavanni Ruffin,East Carolina,-0.214105649
Chris Anderson,Troy,-0.2147208015
Frank Goodin,Louisiana-Monroe,-0.2156506421
Princeton McCarty,Idaho,-0.2201410681
Raymond Maples,Army,-0.2284387859
Dean Haynes,North Carolina State,-0.2327533876
D.J. Monroe,Texas,-0.2349426814
Al-Terek McBurse,Purdue,-0.2400985342
Zac Stacy,Vanderbilt,-0.2455438391
Leilyon Myers,UTEP,-0.2565224123
Jesse Callier,Washington,-0.258641682
Keith Carlos,Purdue,-0.2665391932
Jerrell Rhodes,Memphis,-0.2757562578
Vernon Frazier,UTEP,-0.284317314
Spencer Ware,LSU,-0.2887217711
Donald Russell,Kentucky,-0.2899915766
Eugene Jarvis,Kent State,-0.2928422285
Fozzy Whittaker,Texas,-0.2950808719
Zurlon Tipton,Central Michigan,-0.2995283145
Roy Finch,Oklahoma,-0.3016353786
Walter Kazee,San Diego State,-0.3055693071
David Brown,Ball State,-0.3058885181
Robert Clay,New Mexico State,-0.3339067678
Javonti Greene,Eastern Michigan,-0.3418696225
Aundre Dean,Texas Christian,-0.3495829057
Shontrelle Johnson,Iowa State,-0.3503830467
Cory Sykes,Ball State,-0.354652369
Ricky Crider,Northern Illinois,-0.357270056
Coshik Williams,Kentucky,-0.3649487264
Dareyon Chance,Western Michigan,-0.369529357
Tracy Woods,Miami (OH),-0.3854061832
Greg Nwoko,Arizona,-0.3888454677
Will Jefferson,Colorado,-0.4023344063
Seth Smith,New Mexico State,-0.4026976316
Enrique Davis,Ole Miss,-0.4069479765
Ryan Boykin,Ohio,-0.4071517858
David Pasquale,Toledo,-0.4172428833
Donte Harden,Ohio,-0.4221149778
Chris Nwoke,Colorado State,-0.4280979113
Raymond Sanders,Kentucky,-0.4352679363
Miquale Lewis,Ball State,-0.4402020159
Ben McRoy,Texas Tech,-0.4433445932
Robert Hughes,Notre Dame,-0.4486518493
Nate Burney,Akron,-0.4554892877
Jordan Hall,Ohio State,-0.4822563587
Michael Smith,Utah State,-0.4823024517
Trey Watts,Tulsa,-0.4845222852
Broderick Green,Arkansas,-0.4906515138
David Fluellen,Toledo,-0.4967962368
Angus Quigley,Kansas,-0.499297935
Albert Williams,Tulane,-0.5036313867
Xavier Stinson,Florida Atlantic,-0.5099253136
Jeremiah Harden,Florida International,-0.511991238
Lamon Muldrow,San Jose State,-0.5149312342
Logwone Mitz,Washington State,-0.5233796433
Larry Caper,Michigan State,-0.5237512483
Kasey Carrier,New Mexico,-0.5252928481
Trea Burgess,Indiana,-0.5330952502
Carlton Thomas,Georgia,-0.5385659667
Josh Adams,Wake Forest,-0.548319187
Antonio Andrews,Western Kentucky,-0.5585274895
Joe Martinek,Rutgers,-0.5689808636
Robert Herron,Wyoming,-0.5702132106
James Thomas II,UTEP,-0.57564496
D.J. Beshears,Kansas,-0.5780500795
Ray Holley,Louisiana Tech,-0.579483893
Stephen Hopkins,Michigan,-0.5838796255
Donald Buckram,UTEP,-0.5864753997
Andre Byrd,Navy,-0.5892230485
Jacob Schmidt,Northwestern,-0.6008165762
Jewel Hampton,Iowa,-0.6029116235
Jamad Williams,Tulsa,-0.6031938436
Cameron Bell,Northern Illinois,-0.6042870308
C.J. Gable,USC,-0.6106611063
Tron Martinez,Marshall,-0.6227586018
Vic Anderson,Louisville,-0.6329984
Ted Stachitas,Wake Forest,-0.6447327647
Josh Snead,Duke,-0.649118168
Aaron Spikes,Louisiana,-0.6551381997
Rajion Neal,Tennessee,-0.6554252734
Tre' Newton,Texas,-0.6594291596
Payten Jason,Tulane,-0.6684042658
Joey Demartino,Utah State,-0.6716354919
Martin Ward,Marshall,-0.6740214758
Branden Oliver,Buffalo,-0.676831182
James Wright,New Mexico,-0.6773824879
Mossis Madu,Oklahoma,-0.6860397163
Nick Turner,Indiana,-0.6931769513
Dillon Baxter,USC,-0.6951451489
Kain Colter,Northwestern,-0.6980958959
Tyler Smith,Rice,-0.6998536246
Morgan Williams,Toledo,-0.707083884
Davon Brown,San Diego State,-0.7142154193
Channing Trotter,UNLV,-0.7171666878
Ike Nduka,Buffalo,-0.7310425603
Tracy Slocum,Fresno State,-0.7325363239
Jordan Hopgood,Bowling Green State,-0.7332445819
David Oku,Tennessee,-0.7406950097
Kennard Reeves,Vanderbilt,-0.7427191088
Trey Millard,Oklahoma,-0.7466964634
James Franklin,Missouri,-0.7468336158
Brandin Byrd,North Texas,-0.7497052331
Jeffvon Gill,Buffalo,-0.7568743026
Chris Butler,SMU,-0.7586712939
Roderick McDowell,Clemson,-0.7598255097
Shawne Alston,West Virginia,-0.7751541134
Usua Amanam,Stanford,-0.7787279979
Brandon Pendergrass,Wake Forest,-0.7820008851
Michael Campanaro,Wake Forest,-0.782380479
James Washington,North Carolina State,-0.7874440301
Jay Hollingsworth,Duke,-0.7910935771
Graig Cooper,Miami (FL),-0.7946831292
V.J. Floyd,Southern Mississippi,-0.8066953988
Andre Flowers,Kent State,-0.8098662778
Stephfon Green,Penn State,-0.8101373117
Emmanuel Moody,Florida,-0.8125317454
Myke Compton,Louisiana Tech,-0.8206071942
Adonis Smith,Northwestern,-0.8265223856
Troy Vital,Idaho,-0.8282736121
Carlos Hyde,Ohio State,-0.8283734025
Jeff Woody,Iowa State,-0.838247289
Deshaun Sands,Kansas,-0.8384214745
Jonathan Davis,UCF,-0.8396224869
Corey Welch,Eastern Michigan,-0.8466322088
Lucas Cox,Georgia Tech,-0.8514763418
Cody Getz,Air Force,-0.8721948212
David Freeman,San Jose State,-0.8761454153
Robert Marshall,Utah State,-0.8781573954
Owen Marecic,Stanford,-0.8895877025
Michael Harris,Fresno State,-0.8900111756
Deante' Purvis,UNLV,-0.9037831482
Dri Archer,Kent State,-0.9211952307
Demetrius Goode,Alabama,-0.9345861616
Brian Lockridge,Colorado,-0.9406076006
Robert Elliot,Mississippi State,-0.9444079214
Brendan Kelly,UCF,-0.963777648
Raynard Horne,Virginia,-0.9644938381
Justin Brooks,UAB,-0.9653071206
Xavier Hughes,Ohio,-0.9739611415
Bradley Randle,UNLV,-0.9776628787
Chris Wilson,Houston,-0.9782226193
Malcolm Jones,UCLA,-0.990372864
Bradley Stephens,Texas A&amp;M,-0.9909911978
Aaron Winchester,Western Michigan,-0.9915097197
D.J. Shoemate,Connecticut,-0.9947573829
George Winn,Cincinnati,-0.99891535
Matt Kaiserman,Boise State,-1.010929985
Zach Davis-Walker,Indiana,-1.017150933
Arby Fields,Northwestern,-1.035572628
Chaz Mitchell,Eastern Michigan,-1.039646002
John Mosure,Colorado State,-1.050957689
Kenny Miles,South Carolina,-1.063394627
Stephen Simmons,Northwestern,-1.065213087
Demond Dennis,New Mexico,-1.072450304
Chantz Staden,Washington State,-1.078523312
Troy Pollard,Illinois,-1.080751031
Tony Gregory,Virginia Tech,-1.114971527
Robert Walker,Louisiana,-1.124981384
Wesley Tate,Vanderbilt,-1.132632866
Blayne Donnell,Louisville,-1.140252452
Antonio Banks,Indiana,-1.141662182
Jared Crank,Purdue,-1.142425902
Donnell Kirkwood,Minnesota,-1.154852788
Brennan Clay,Oklahoma,-1.158680628
Brandon Thermilus,Buffalo,-1.162194466
Isaac Williams,Baylor,-1.206939845
Rodney Scott,Ole Miss,-1.219359513
Juwan Thompson,Duke,-1.271047816
Richard Murphy,LSU,-1.286435506
Carl Winston,Washington State,-1.294168545
Tanner Rust,New Mexico State,-1.316986108
Jon Crucitti,Army,-1.328968164
Covaughn Deboskie-Johnso,California,-1.342039793
Centarius Donald,Louisiana-Monroe,-1.37623251
Chris Burns,Pitt,-1.390323094
Dontrayevous Robinson,Nebraska,-1.411996668
Jeff Blanchard,Florida Atlantic,-1.416725555
C.J. Cox,UNLV,-1.4617143
