Name,School,Score
Debrandon Sanders,Navy,0.7469673035
Brandon Armstrong,UTSA,0.7465755866
Isaac Bennett,Pitt,0.7344814411
Marteze Waller,Fresno State,0.7185290968
Jordan Chunn,Troy,0.7175963101
David Glasco II,UTSA,0.7166289628
Michael Adkins II,Colorado,0.7096528876
Khalfani Muhammad,California,0.7067666055
Cameron Artis-Payne,Auburn,0.7056358383
Paul Perkins,UCLA,0.6917542251
Horactio Banks,Ball State,0.690997773
Jay Jones,South Alabama,0.6021978222
Antoinne Jimmerson,North Texas,0.5948945293
Brandon Ross,Maryland,0.5947902733
Kevin Grooms,Marshall,0.59146635
Imani Cross,Nebraska,0.5913995398
Terrence Franks,Texas State,0.5722617057
Crusoe Gongbay,New Mexico,0.5671474945
Kenny Williams,Texas Tech,0.5611385063
Trayion Durham,Kent State,0.5468441198
Jordan Parker,Middle Tennessee State,0.5379555096
T.J. Logan,North Carolina,0.5363225335
Marcus Thomas,Navy,0.5353358441
Ladarius Perkins,Mississippi State,0.5262240369
Josh Snead,Duke,0.5187337267
Saylor Lavallii,Central Michigan,0.5168824692
Lyle McCombs,Connecticut,0.5114342297
Nathan Jeffery,UTEP,0.5097276804
Damien Williams,Oklahoma,0.5046065011
William Stanback,UCF,0.5018636749
Trey Williams,Texas A&amp;M,0.4963242841
Beau Blankenship,Ohio,0.495091263
Russell Hansbrough,Missouri,0.4884118058
Turner Petersen,Rice,0.4850719817
Aaron Wimberly,Iowa State,0.4842877896
Aaron Jones,UTEP,0.4784448336
Sam Gagliano,Air Force,0.4721194599
Reggie Whatley,Middle Tennessee State,0.4618146525
Ezekiel Elliott,Ohio State,0.4517767346
Dawan Scott,Miami (OH),0.4478506834
Joey Iosefa,Hawaii,0.4353527536
Storm Woods,Oregon State,0.4343426468
Dontre Wilson,Ohio State,0.4285111092
B.J. Catalon,Texas Christian,0.4259095315
Marcus Shaw,South Florida,0.4196819735
Myles Jack,UCLA,0.405919224
Shaquille Murray-Lawrence,UNLV,0.4028734124
Justin Davis,USC,0.3967056597
Hosey Williams,Cincinnati,0.3898127587
Zurlon Tipton,Central Michigan,0.3778804599
Johnathan Gray,Texas,0.3735575251
Kain Colter,Northwestern,0.3728413226
Chris Nutall,Texas State,0.3665004019
Jeff Scott,Ole Miss,0.3649982007
Jela Duncan,Duke,0.3540208612
Justin Goodwin,Rutgers,0.353030154
Zaire Williams,Temple,0.3478361152
Shadrach Thornton,North Carolina State,0.3444257865
Kenneth Farrow,Houston,0.331782585
Leon Allen,Western Kentucky,0.3209386842
I'Tavius Mathers,Ole Miss,0.3187868703
Damion Jones-Moore,Toledo,0.3141956274
Brandon Wilds,South Carolina,0.3062207582
Marcus Mason,Washington State,0.2980589611
William Houston,Bowling Green State,0.2850395989
Deon Anthony,Troy,0.2843844922
Brandon Miller,Wyoming,0.2807381391
Donnell Alexander,Colorado State,0.272584033
Josh Robinson,Mississippi State,0.272015771
Brian Fields,Western Michigan,0.2670493001
Darevon Chance,Western Michigan,0.263801127
Jeremy Smith,Oklahoma State,0.2615306878
Jordan Canzeri,Iowa,0.2592105555
Jordon James,UCLA,0.2482974923
Prince-Tyson Gulley,Syracuse,0.2374214999
Tedder Easton,Wyoming,0.2352608132
George Atkinson III,Notre Dame,0.2276622311
Richard Montgomery,Idaho,0.2226674173
Matt Dayes,North Carolina State,0.2078122116
Thomas Tucker,San Jose State,0.198384208
Darik Dillard,Rice,0.1928373418
Tra Carson,Texas A&amp;M,0.1881179162
Fredi Knighten,Arkansas State,0.176708899
Glasco Martin,Baylor,0.1764493806
Brandon Burks,Troy,0.1725254452
Marlin Lane Jr.,Tennessee,0.1605555651
Mark Dodson,Ole Miss,0.1520236516
Ryan Boykin,Ohio,0.1519196949
Cam McDaniel,Notre Dame,0.1508422973
Jon Lee,Air Force,0.1452986652
Ralph Abernathy IV,Cincinnati,0.1321140862
Tion Green,Cincinnati,0.131209243
Jamie Gilmore,Temple,0.1271130051
Akeem Hunt,Purdue,0.1263350077
Myles Willis,Boston College,0.1256313484
Deandre Washington,Texas Tech,0.1236021207
Brendan Douglas,Georgia,0.1124097348
Dreamius Smith,West Virginia,0.1028892344
Rob Kelley,Tulane,0.1019422878
Shaquille Powell,Duke,0.09756352358
James Poole,Utah,0.08810012447
James Spencer,Northern Illinois,0.08146599812
Breon Allen,East Carolina,0.08116623866
Roy Finch,Oklahoma,0.08002602031
J.J. Green,Georgia,0.07475853469
Joe Bergeron,Texas,0.07190805819
Daniel Jenkins,Arizona,0.05320669793
David Oku,Arkansas State,0.03977583034
Corey Carmichael,Middle Tennessee State,0.03375406668
Noah Copeland,Navy,0.03343229789
Broam Hart,Air Force,0.02834458096
Kenny Hilliard,LSU,0.02404323359
Mitch Leidner,Minnesota,0.01373943951
Tarean Folston,Notre Dame,-0.0008270843995
Tevin King,Louisiana Tech,-0.004029545961
Malcolm Jones,UCLA,-0.005140370176
Kelvin Taylor,Florida,-0.01086838726
Sirgregory Thornton,Arkansas State,-0.01691215805
Centarius Donald,Louisiana-Monroe,-0.02625221608
Kelvin York,Utah,-0.02637937235
Jonathan Wallace,Florida Atlantic,-0.02766173302
Kendrick Hardy,Southern Mississippi,-0.02819148734
Gus Edwards,Miami (FL),-0.02933968025
Keith Harris Jr.,Northern Illinois,-0.04276484251
Evans Okotcha,UTSA,-0.04597424154
Wesley Tate,Vanderbilt,-0.04606865467
Jowan Davis,Rice,-0.05424798952
Demond Brown,Navy,-0.05469238499
Zac Brooks,Clemson,-0.06137002512
Raymond Sanders III,Kentucky,-0.06427368952
Devin Chafin,Baylor,-0.07561262684
Trenton Turrentine,Army,-0.07962761233
Teriyon Gipson,New Mexico,-0.08180943855
Jojo Kemp,Kentucky,-0.082541859
Brandon Betancourt,New Mexico State,-0.08848214198
Germi Morrison,New Mexico State,-0.08920024083
Josh Harris,Wake Forest,-0.09015308339
Chris Nwoke,Colorado State,-0.1002621573
Shane Tucker,Middle Tennessee State,-0.1009493965
Steven Lakalaka,Hawaii,-0.1082851964
Christian Powell,Colorado,-0.1112627318
Brandon Williams,Texas A&amp;M,-0.1204398987
Sadale Foster,Texas Tech,-0.1208656354
Damian Fortner,Florida Atlantic,-0.1253284362
Damon Bullock,Iowa,-0.1296870991
Deontae Cooper,Washington,-0.1438069135
Jeremiah Laufasa,Washington State,-0.1509488214
Barry Brunetti,Ole Miss,-0.1571430852
Mack Brown,Florida,-0.1585833264
Rodrick Williams Jr.,Minnesota,-0.1619069698
Daz'Mond Patterson,Ohio,-0.1724526702
Anthone Taylor,Buffalo,-0.1827115765
Jeremiah Bryson,Middle Tennessee State,-0.1862726293
Tim Crawley,San Jose State,-0.1868004294
Reggie Pegram,North Texas,-0.1947179511
Dyshawn Mobley,Kentucky,-0.2021924723
Justin Thomas,Georgia Tech,-0.209300413
Deantre Lewis,Arizona State,-0.2096289154
Quinton Singleton,Navy,-0.2123334726
D.J. Howard,Clemson,-0.2279514543
Keith Marshall,Georgia,-0.2337828322
Ryan Green,Florida State,-0.2339652623
Romar Morris,North Carolina,-0.2352450975
Ja'Terian Douglas,Tulsa,-0.2353264584
Wendell Smallwood,West Virginia,-0.244789573
Chris Swain,Navy,-0.2463901611
Akeel Lynch,Penn State,-0.2484569737
Lamarq Caldwell,Florida International,-0.2539664744
Max Delorenzo,Connecticut,-0.2595974181
Albert Reid,Maryland,-0.2617423249
Andre Givens,Bowling Green State,-0.2624663461
Keshawn Simpson,Western Kentucky,-0.2644213346
Paul Lasike,Brigham Young,-0.2671728403
Ty Isaac,USC,-0.2674447557
Lucky Radley,Utah,-0.2722761746
Jyruss Edwards,Louisiana-Monroe,-0.2733501352
Brendan Bigelow,California,-0.274373344
Devontae McNeal,Louisiana-Monroe,-0.2755383721
Joel Bouagnon,Northern Illinois,-0.2775624523
Silas Redd,USC,-0.2800662782
Khalek Shepherd,Virginia,-0.2986354754
Terrell Newby,Nebraska,-0.3179757693
Jaleel Awini,Air Force,-0.3341986152
Don Jackson,Nevada,-0.33866279
Travis Evans,Georgia State,-0.3430573218
Karson Roberts,Air Force,-0.3443685458
Devante McFarlane,Syracuse,-0.3457132125
Marquis Warford,Memphis,-0.3468430063
Travaughn Colwell,New Mexico State,-0.3482792171
Juwan Thompson,Duke,-0.3489007018
Donovonn Young,Illinois,-0.3654211936
Jay Warren,Florida Atlantic,-0.3724706243
Daniel Lasco,California,-0.3735668765
R.J. Shelton,Michigan State,-0.3771418206
Brian Kimbrow,Vanderbilt,-0.3798375708
Alfred Blue,LSU,-0.3805073316
Waymon James,Texas Christian,-0.3841432554
Shontrelle Johnson,Iowa State,-0.4007661322
Robert Marshall,Utah State,-0.4036496526
Nick Hill,Michigan State,-0.4043506246
Delton Williams,Michigan State,-0.4255706769
Maurice Shoemaker-Gilmore,Central Michigan,-0.4261370719
Tony Giovannelli,Army,-0.4266182112
Joe Hill,Utah State,-0.4274987319
Kendall Houston,South Alabama,-0.4542767434
Teondray Caldwell,Washington State,-0.4546263742
Mike Trumpy,Northwestern,-0.4548758173
Anthony Wilkerson,Stanford,-0.4567629201
Blake Martin,Louisiana Tech,-0.4592693091
Matt Jones,Florida,-0.4603598078
Xavier Hall,New Mexico State,-0.4613218685
Chad Young,San Diego State,-0.4662546672
Jalen Richard,Southern Mississippi,-0.4682553644
Darrin Laufasa,UTEP,-0.4702199228
Jordan Luallen,Cincinnati,-0.4733158105
Stephen Buckley,Northwestern,-0.4805542206
C.J. Davidson,Clemson,-0.4843636776
Prescott Line,SMU,-0.4885349099
Greg Ward Jr.,Houston,-0.4895649085
A.J. Blue,North Carolina,-0.497676241
Adam Hine,Brigham Young,-0.5045326877
Jamal Wilson,Massachusetts,-0.5139307612
Michael Dyer,Louisville,-0.5148314195
Brandon Bourbon,Kansas,-0.5181603057
Jesse Callier,Washington,-0.5231009878
Algernon Brown,Brigham Young,-0.5249385937
Conor Hundley,Akron,-0.5276140601
Chris Solomon,Nevada,-0.5306032899
Kiero Small,Arkansas,-0.5386360435
Daniel Hamm,Virginia,-0.5422143094
Silas Spearman III,Florida International,-0.5422799762
Jason Simpson,San Jose State,-0.5438937164
Steven Manfro,UCLA,-0.5449674211
Stacey Bedell,Massachusetts,-0.5494953352
Marc Remy,Toledo,-0.5511357535
Aaron Baltazar,Boise State,-0.5550424833
Austin Gearing,Miami (OH),-0.5553285911
Ayele Forde,Oregon,-0.5568335267
George Morris II,Syracuse,-0.5712287739
Darrian Miller,Kansas,-0.588822756
D'Angelo Roberts,Indiana,-0.5911930532
Devondrick Nealy,Iowa State,-0.5917212254
Lorenzo Woodley,Massachusetts,-0.5937269028
Chris Hairston,East Carolina,-0.6057383532
K.C. Nlemchi,SMU,-0.6075151582
Ashton Shumpert,Mississippi State,-0.6078786
Shon Carson,South Carolina,-0.61042303
Khris Francis,North Carolina,-0.6107866001
Eduardo Clements,Miami (FL),-0.6155249402
Torrey Pierce,Louisiana,-0.6319733117
Traylon Shead,SMU,-0.6409211074
Cris Dinham,South Alabama,-0.6464534119
Anthony Meray,Kent State,-0.6473830372
Rachid Ibrahim,Pitt,-0.6502159368
Tony Jones,Colorado,-0.651994309
Driphus Jackson,Rice,-0.6730266322
Aaron Green,Texas Christian,-0.6766811525
Dante Butler,Tulane,-0.6826569549
Taquan Mizzell,Virginia,-0.6929909718
Chris Mangus,Virginia Tech,-0.6980319118
Malique Micenheimer,Fresno State,-0.6983789891
Darius Jackson,Eastern Michigan,-0.6997296529
Jarveon Williams,UTSA,-0.7025138325
Savon Huggins,Rutgers,-0.7065236426
Synjyn Days,Georgia Tech,-0.7072086424
Rennie Childs,Oklahoma State,-0.710201379
Brandon Cottom,Purdue,-0.7192604083
William Pratcher,Middle Tennessee State,-0.7245402586
Keith Ford,Oklahoma,-0.7249156242
Devan Demas,Boise State,-0.7363606969
Derrick Green,Michigan,-0.7411872077
Jonathan Jean-Bart,Georgia State,-0.7424422156
Tyler Rouse,Boston College,-0.7425222057
J.C. Coleman,Virginia Tech,-0.7430850039
Luke Turner,Rice,-0.7477234173
Doroland Dorceus,Memphis,-0.7523194682
Broderick Snoddy,Georgia Tech,-0.7606728837
Tyre Bracken,Southern Mississippi,-0.7697970569
Martin Hyppolite,Connecticut,-0.7799664043
A.J. Schurr,Army,-0.7890353847
Joshua McCain,Idaho,-0.795449027
James White,Iowa State,-0.79777624
Jeff Woody,Iowa State,-0.8019182353
Fred Coppet,Bowling Green State,-0.804662137
Bryant Shirreffs,North Carolina State,-0.8107526465
Shadrach Abrokwah,Massachusetts,-0.8185963382
Dominique Gibson,Wake Forest,-0.8198952122
Rod Smith,Ohio State,-0.8289236666
Darren Ervin,California,-0.8325109149
Anthony Webb,Baylor,-0.8375581008
Justin Hicks,Houston,-0.8457257603
Robert Rose,Kansas State,-0.848866983
Devin Rushing,Air Force,-0.8493559405
Matt Giachinta,Army,-0.8557244025
Diocemy Saint Juste,Hawaii,-0.8575510751
Blaire Sullivan,UTEP,-0.8592686245
George Payne,Southern Mississippi,-0.8665680019
Amir Carlisle,Notre Dame,-0.8681432057
Anthony Garland,Central Michigan,-0.8834269253
Teddy Williamson,Ball State,-0.8934121046
Jerrel Brown,Idaho,-0.9055463712
Michael Alisa,Brigham Young,-0.9086850548
Jeffery Coprich,California,-0.9166785194
Montell Cozart,Kansas,-0.9173213664
Raymond Maples,Army,-0.9382194233
Hayden Tippett,Army,-0.9460570443
Tony Creecy,North Carolina State,-0.9693484574
Autrey Golden,UTEP,-0.9868879797
Jared Baker,Arizona,-0.9972835507
R.J. Robinson,Arizona State,-1.000920223
James Potts,Buffalo,-1.001561028
Spencer Treadwell,Miami (OH),-1.01609582
Nick Griffin,Mississippi State,-1.035941673
Dalyn Dawkins,Purdue,-1.040604869
Darius Tice,South Florida,-1.043101723
De'Veon Smith,Michigan,-1.047938082
Leshun Daniels Jr,Iowa,-1.051510609
Morgan Steward,Missouri,-1.067601068
Jacquille Veii,Maryland,-1.068715182
Jack Fields,Boise State,-1.075502702
Grant Niemiec,Miami (OH),-1.089318522
D.J. Jones,Akron,-1.090569248
Josh Rounds,Tulane,-1.091478664
Remi Watson,Marshall,-1.097562801
Altee Tenpenny,Alabama,-1.103933308
Tony Moore,Florida Atlantic,-1.105905159
Willie Davis,South Florida,-1.10757624
Dee Hart,Alabama,-1.135362981
Kristoffer Olugbode,Idaho,-1.13996235
Joshua Wilhite,Wake Forest,-1.158935236
Adonis Smith,UNLV,-1.160688391
Kyler Neal,Georgia State,-1.16335914
Tom Smith,Tennessee,-1.170816293
Tim Edmond,Ohio,-1.189633259
Josh Bell,UTEP,-1.197572715
Riley Bullough,Michigan State,-1.227080097
Brice Dolezal,Texas A&amp;M,-1.241002175
Venric Mark,Northwestern,-1.250739234
Michael Pierre,South Florida,-1.265347994
Javonti Greene,Eastern Michigan,-1.283058782
Derrick Thomas,Boise State,-1.284259687
Drayton Calhoun,Middle Tennessee State,-1.302845281
Donnell Kirkwood,Minnesota,-1.319732821
Kennedy Williams,Utah State,-1.329871543
Lazedrick Thompson,Tulane,-1.344941372
Jai Steib,Memphis,-1.363727651
Alfonso Randolph,Florida International,-1.502670518
Donta Abron,Colorado,-1.539926413
Jordan Moore,Texas State,-1.60455868
