Name,School,Score
Peyton Barber,Auburn,1.24579168
Mike Boone,Cincinnati,1.234981382
Jared Baker,Arizona,1.228539558
Josh Adams,Notre Dame,1.209531718
Kelvin Taylor,Florida,1.200219
Mike Warren,Iowa State,1.172024502
Markell Jones,Purdue,1.16816959
Don Jackson,Nevada,1.154424797
Jarveon Williams,UTSA,1.130059246
La Ramsby,Georgia Southern,1.106655324
Devante Mays,Utah State,1.104274236
Justin Jackson,Northwestern,1.075675583
Tra Carson,Texas A&amp;M,1.059327739
Marquis Young,Massachusetts,1.050747925
Jordan Huff,Northern Illinois,1.047923395
Justin Davis,USC,1.04514722
Chase Price,San Diego State,1.033737976
Ralph Webb,Vanderbilt,1.029029599
Terry Swanson,Toledo,1.027734159
Teriyon Gipson,New Mexico,1.016354414
Travon McMillian,Virginia Tech,1.012972571
Arkeel Newsome,Connecticut,1.009071819
Chris Swain,Navy,1.003701836
Devin Chafin,Baylor,1.000777627
Boom Williams,Kentucky,0.9956753154
Taquan Mizzell,Virginia,0.9844001927
Taj Griffin,Oregon,0.9762860467
Jacobi Owens,Air Force,0.9532281837
Jordan Johnson,Buffalo,0.9506548
Dontrell Hilliard,Tulane,0.9349356633
Shannon Brooks,Minnesota,0.9292631075
Conor Hundley,Akron,0.9010990888
Akrum Wadley,Iowa,0.8924678024
Francis Bernard,Brigham Young,0.8658606301
Devine Redding,Indiana,0.8575509083
Dwayne Washington,Washington,0.8319195497
Jalin Moore,Appalachian State,0.8274850699
Ervin Phillips,Syracuse,0.8091583379
D'Onta Foreman,Texas,0.8016304022
Alex Gardner,Florida International,0.7996938349
Garrett Brown,Air Force,0.7878149346
Darik Dillard,Rice,0.7872473709
Winston Dimel,Kansas State,0.777006444
LJ Scott,Michigan State,0.7714912329
Khalfani Muhammad,California,0.7688295347
Nick Wilson,Arizona,0.7612283305
Marteze Waller,Fresno State,0.7549847993
D'Angelo Brewer,Tulsa,0.7449379894
Dare Ogunbowale,Wisconsin,0.7428144425
Brandon Holloway,Mississippi State,0.7297084744
Debrandon Sanders,Navy,0.7184142307
Devon Johnson,Marshall,0.7152734118
Josh Ferguson,Illinois,0.7115617069
Chris Hairston,East Carolina,0.7087474031
John Trainor,Army,0.7086796073
Remound Wright,Stanford,0.7077612175
Xavier Jones,SMU,0.6910621441
Favian Upshaw,Georgia Southern,0.6902096129
Marcus Marshall,Georgia Tech,0.6816595937
Terrell Newby,Nebraska,0.6807413653
Kalif Phillips,Charlotte,0.6806959066
Mark Walton,Miami (FL),0.6578073407
Warren Wand,Arkansas State,0.6513623225
Tion Green,Cincinnati,0.6378984157
Fred Coppet,Bowling Green State,0.6371105504
Kani Benoit,Oregon,0.6307947109
Patrick Skov,Georgia Tech,0.6274558453
T.J. Logan,North Carolina,0.6228834192
Shaq Vann,Eastern Michigan,0.604332852
Jarvion Franklin,Western Michigan,0.6040357043
Jasen Oden,Colorado State,0.6025099912
Joe Walker,Army,0.5947468565
Jamal Morrow,Washington State,0.5776116386
Robert Martin,Rutgers,0.5580854086
D'Ernest Johnson,South Florida,0.5565268923
Phillip Lindsay,Colorado,0.5510556826
Charles Jones,Kansas State,0.5439687611
Braxton Miller,Ohio State,0.5421655053
D'Andre Ferby,Western Kentucky,0.5329660116
De'Veon Smith,Michigan,0.5276160929
Jaylen Walton,Ole Miss,0.5068317829
Josh Hicks,Rutgers,0.5059414411
Jordan Fredericks,Syracuse,0.4939599934
Gerald Holmes,Michigan State,0.4934775975
Dalyn Dawkins,Colorado State,0.4906887918
Ramadi Warren,Tulsa,0.4826561209
Darian Green,Ball State,0.482323832
Jamarius Henderson,Memphis,0.4798413704
Rashaad Penny,San Diego State,0.4764608606
Rushel Shell,West Virginia,0.4734801308
Bryce Love,Stanford,0.4726173674
Tyler Rouse,Boston College,0.4654134378
Drake Johnson,Michigan,0.457092367
Hosey Williams,Cincinnati,0.4520167791
Ke'Shawn Vaughn,Illinois,0.4335031729
Derrius Guice,LSU,0.4328656633
Sam Craft,Memphis,0.4178112546
Izzy Matthews,Colorado State,0.4156858805
Kelsey Young,Boise State,0.411522586
Leshun Daniels Jr,Iowa,0.3991551296
Daz'Mond Patterson,Ohio,0.3925059036
Xzaviar Campbell,UNLV,0.3895496041
Jojo Kemp,Kentucky,0.3847956515
Keith Whitely,UNLV,0.3763127147
Ryan Nall,Oregon State,0.367651335
Jela Duncan,Duke,0.3439407013
Zac Brooks,Clemson,0.3417926802
Shon Carson,South Carolina,0.3363859734
Nate Starks,UCLA,0.3328537533
Vic Enwere,California,0.3282127707
Brandon Radcliff,Louisville,0.3278485827
Tre Watson,California,0.3243916746
Tre Madden,USC,0.317398306
Samuel Stewart,Rice,0.2977877595
A.J. Ouellette,Ohio,0.2960956855
Trey Rodriguez,Florida Atlantic,0.2959269265
Lexington Thomas,UNLV,0.2952182035
Chris Warren III,Texas,0.2712749877
Dishan Romine,Navy,0.2661067419
James Gilbert,Ball State,0.2604899639
Paul James,Rutgers,0.250336212
LeVante Bellamy,Western Michigan,0.2483825608
Terence Williams,Baylor,0.236191144
Tony Brooks-James,Oregon,0.2341350041
Kalen Ballage,Arizona State,0.233230768
Shaun Wilson,Duke,0.2291638455
Eugene Brazley,Ole Miss,0.222220875
Jeffery Wilson,North Texas,0.2130459645
Anthone Taylor,Buffalo,0.2073514693
Ke'aun Kinner,Kansas,0.2050876499
Tyler Hunt,Missouri,0.2040154196
Gerard Wicks,Washington State,0.1896145736
Shaquille Powell,Duke,0.1881952577
Jovon Robinson,Auburn,0.178213281
Olamide Zaccheaus,Virginia,0.1751957024
Roc Thomas,Auburn,0.1649487973
Jamal Wilson,Massachusetts,0.1621160879
Soso Jamabo,UCLA,0.1488819163
D.J. Johnson,Air Force,0.1464613599
Tom Flacco,Western Michigan,0.1293705536
Shayne Davern,Air Force,0.1277221011
Demond Brown,Navy,0.1239043402
Luke Turner,Rice,0.1013798742
Papi White,Ohio,0.0876927456
Brandon Wilds,South Carolina,0.07847888509
Jordan Wilkins,Ole Miss,0.07520081539
Storm Woods,Oregon State,0.0716733011
Chris Carson,Oklahoma State,0.06634506976
Keith Marshall,Georgia,0.06545243005
Aaron Kemper,Army,0.06281776679
Taiwan Deal,Wisconsin,0.05484182514
Kenyan Drake,Alabama,0.04078936609
Sam Rogers,Virginia Tech,0.03791987078
Jordan Parker,Middle Tennessee State,0.03682164785
Kody Cook,Kansas State,0.02482008449
Remi Watson,Marshall,0.0147817947
Darius Tice,South Florida,0.01080325701
Quentin Ezell,Navy,0.00997934999
Rodney Smith,Minnesota,-0.001346997211
Damion Jones-Moore,Toledo,-0.009599113968
Warren Long,Northwestern,-0.01003663055
Barry Sanders,Stanford,-0.01636387747
Ryan Jackson,Houston,-0.0184526126
Chris Nutall,Texas State,-0.02021173818
Raymond Taylor,Oklahoma State,-0.02032182549
Dakota Gordon,San Diego State,-0.02629324505
Brandon Wilson,Houston,-0.03172531337
Greg Howell,Florida Atlantic,-0.03240608691
Kody Walker,Arkansas,-0.0433873886
Alonzo Smith,Miami (OH),-0.05349289904
Imani Cross,Nebraska,-0.05519431888
A.J. Schurr,Army,-0.05649236803
Terrence Upshaw,Appalachian State,-0.06166462079
Benton Washington,Air Force,-0.06275836871
Jacques Patrick,Florida State,-0.06815148866
Ben Luckett,Louisiana-Monroe,-0.07632494744
Akeem Judd,Ole Miss,-0.0862185367
Kaylon Watson,Louisiana-Monroe,-0.08765597565
Ty Johnson,Maryland,-0.0878607253
Desmond Anderson,Middle Tennessee State,-0.08884613178
Johnathan Gray,Texas,-0.09590441633
Andy Janovich,Nebraska,-0.1014489843
Lorenzo Nunez,South Carolina,-0.1034796377
Braeden West,SMU,-0.1038317577
Richard McQuarley,New Mexico,-0.1079924068
Nyheim Hines,North Carolina State,-0.1120431368
Romello Ross,Central Michigan,-0.1124093573
Tyreis Thomas,South Alabama,-0.1207619995
Joe Williams,Utah,-0.134989502
Lajuan Hunt,Utah State,-0.1373786025
Joshua Thomas,Iowa State,-0.1395487114
Donnell Alexander,Akron,-0.1446641566
Aaron Jones,UTEP,-0.1530110935
Jarvis Cooper,Memphis,-0.1601341366
Christian Powell,Colorado,-0.1602574342
Donovan Lee,Colorado,-0.1616460638
Torrey Pierce,Louisiana,-0.1642576127
Sherman Badie,Tulane,-0.1669479333
Albert Reid,Virginia,-0.1721011142
Mikel Horton,Kentucky,-0.1846985315
Bryan Driskell,Air Force,-0.1942466932
Austin Walter,Rice,-0.1950093927
Ish Witter,Missouri,-0.2029300389
Willy Ivery,North Texas,-0.2060307198
Hyleck Foster,Marshall,-0.2184872699
Reggie Gallaspy II,North Carolina State,-0.2228607712
Madre London,Michigan State,-0.226304907
Shadrach Thornton,North Carolina State,-0.2268803487
Kyler Neal,Georgia State,-0.2389967523
Kyle Hicks,Texas Christian,-0.2401134661
Darrel Williams,LSU,-0.2471290464
Gus Ragland,Miami (OH),-0.2567952581
Boston Scott,Louisiana Tech,-0.2617015522
Jay Warren,Florida Atlantic,-0.2618546523
Ahmad Bradshaw,Army,-0.2664248425
Daniel Lasco,California,-0.2726349284
Tony Pittman,Marshall,-0.2752544164
Taz Bateman,Georgia State,-0.2845647698
Derrick Mitchell Jr.,Iowa,-0.2890196905
Corey Clement,Wisconsin,-0.2957298423
Darrius Sims,Vanderbilt,-0.3151577919
Sione Houma,Michigan,-0.3178908898
Kamani Thomas,Middle Tennessee State,-0.3202018132
Richard Wilson,Boston College,-0.3336409818
Marcus Clark,Florida Atlantic,-0.3380257169
Dontravious Wilson,UCF,-0.3416404975
Melvin Davis,Hawaii,-0.3461969778
D.J. Knox,Purdue,-0.3494843463
Kerryon Johnson,Auburn,-0.3508545155
Tyler Siudzinski,Texas State,-0.3511749581
De'Andre Mann,Kansas,-0.3598354602
Jordan Cronkrite,Florida,-0.3685450104
Shane Tucker,Middle Tennessee State,-0.3688766921
Daniel Hamm,Virginia,-0.3693877863
Wes Brown,Maryland,-0.3694483667
Dustin Garrison,Fresno State,-0.3703200821
Adam Hine,Brigham Young,-0.3779675257
George Naufahu,UNLV,-0.3820009304
Thomas Tucker,San Jose State,-0.4058850328
Javin Webb,Houston,-0.407049934
Jeremy Cox,Old Dominion,-0.4079743426
Maleek Irons,Ohio,-0.4174309662
Dontae Strickland,Syracuse,-0.4263551392
Demarcus Kirk,Georgia State,-0.4356253193
Akeel Lynch,Penn State,-0.4381115838
Justin Silmon,Kansas State,-0.4463071185
Aeris Williams,Mississippi State,-0.4476297896
Kelly Bryant,Clemson,-0.4511500551
Isiah Willis,Georgia Tech,-0.4516238799
Michael Adkins II,Colorado,-0.453368319
Jeremy Smith,Louisville,-0.4552009878
Ty Isaac,Michigan,-0.4556437469
Keion Davis,Marshall,-0.4638543186
Andrew Buie,Charlotte,-0.4657451206
Devontae McNeal,Louisiana-Monroe,-0.4676612308
Jeremiah Laufasa,UTEP,-0.4679063165
Trayion Durham,Kent State,-0.472040785
Jahray Hayes,Central Michigan,-0.4908681089
Tyler Bell,Wake Forest,-0.5058563765
Anthony Jones,Florida International,-0.5094540768
Devan Demas,Boise State,-0.5251973564
Trevorris Johnson,Texas Christian,-0.525260313
Jordan Asberry,Army,-0.5256678214
Russell Hansbrough,Missouri,-0.5269627289
Trayone Gray,Miami (FL),-0.5331113675
Nick Fitzgerald,Mississippi State,-0.5362816368
Jeff Carr,Oklahoma State,-0.5387299257
Devine Ozigbo,Nebraska,-0.5412168999
Laquintus Dowell,UTEP,-0.5460028759
Tyrell Clay,UTSA,-0.5472873236
Orlando Bradford,Arizona,-0.5550379856
Glenn Smith,Georgia State,-0.5552756787
Leon Allen,Western Kentucky,-0.5612216191
Josh Rounds,Tulane,-0.5666976195
Jalen Rhodes,UTSA,-0.5671371037
Darrin Laufasa,UTEP,-0.5687445968
Jeremiah Bryson,Middle Tennessee State,-0.5688353768
Tyrone Owens,New Mexico,-0.5809878072
Raekwon James,Kent State,-0.5817101123
Nick Holley,Kent State,-0.5829588003
Paul Lucas,Oregon State,-0.5938300844
George Morris II,Syracuse,-0.5992030593
Martez Walker,Central Michigan,-0.6097518086
Mike Majette,Indiana,-0.6097898408
Matt Giachinta,Army,-0.6184521645
Tyler Williams,Air Force,-0.6255095151
Terrance Timmons,South Alabama,-0.6275146629
Alec Ingold,Wisconsin,-0.6281743288
Andre Flakes,Troy,-0.6301252168
Donovan Wilson,Bowling Green State,-0.6314710384
Jarred Craft,Louisiana Tech,-0.6332494139
Rob Kelley,Tulane,-0.6351380631
Jager Gardner,Temple,-0.6362419974
Rennie Childs,Oklahoma State,-0.6365543825
Aaron Duckworth,Idaho,-0.6470873284
Marcus Outlow,Boston College,-0.649967011
Darrin Hall,Pitt,-0.6531184903
Drue Harris,Army,-0.6564512719
Johnathan Vickers,Florida State,-0.660079045
Trey Edmunds,Virginia Tech,-0.6656638912
Jowan Davis,Rice,-0.6660330356
Ron Johnson,Connecticut,-0.6698738239
Rawleigh Williams III,Arkansas,-0.6754683325
C.J. Jones,UCF,-0.6843340343
Marcus Allen,Georgia Tech,-0.6875523875
David Hood,Temple,-0.6963813431
L.J. Scott,Louisville,-0.6964547716
Jordan Scarlett,Florida,-0.6968616325
Patrick Carr,Colorado,-0.6997190308
Alex Ross,Oklahoma,-0.7093307675
Ashton Shumpert,Mississippi State,-0.7134915677
Brice Dolezal,Texas A&amp;M,-0.7158300292
Justice Hayes,Southern Mississippi,-0.7274662496
Anthony Scott,East Carolina,-0.7284101996
Marc Remy,Toledo,-0.7411191407
Dakwa Nichols,North Carolina State,-0.7452979044
Matthew Jordan,Georgia Tech,-0.7511054623
Kenny Young,Miami (OH),-0.7533960429
Antoinne Jimmerson,North Texas,-0.7559766716
Jon Hilliman,Boston College,-0.7605707414
J.C. Coleman,Virginia Tech,-0.7722089144
Ryan Wolpin,Boise State,-0.7774634433
Bolu Olorunfunmi,UCLA,-0.7801763951
Chris James,Pitt,-0.7817913172
Mark Allen,Penn State,-0.7854141503
Nick Patti,UCF,-0.7887189733
Dorian Brown,Ohio,-0.792162175
David Williams,South Carolina,-0.7923388187
Ryquell Armstead,Temple,-0.7926004395
Devon Spalding,Central Michigan,-0.8018710899
Dallas Rivers,Vanderbilt,-0.8149774698
Matt Colburn,Wake Forest,-0.8182963609
Lavon Coleman,Washington,-0.8235118908
Nate Carter,Brigham Young,-0.8235249142
Dontavian Lee,Mississippi State,-0.8268424882
Reggie Bonnafon,Louisville,-0.852280585
Mario Pender,Florida State,-0.8675359751
Myles Willis,Boston College,-0.870580826
Taylor Cox,Kansas,-0.8747858566
Daniel Brooks,Oklahoma,-0.8838609569
C.J. Fuller,Clemson,-0.8843531907
John Kelly,Tennessee,-0.8879489787
Nate Romine,Air Force,-0.8930087404
Chris Brown,Oregon State,-0.8981434235
Tago Smith,Navy,-0.8992093963
Taj McGowan,UCF,-0.8999430667
Derrick Green,Michigan,-0.9069809105
Nick Scott,Penn State,-0.9118935996
James White,Texas A&amp;M,-0.9164019951
Darmontre Warr,Western Kentucky,-0.9296559881
Tyshon Dye,Clemson,-0.9354669011
Delaunte Thornton,Southern Mississippi,-0.9474676022
Shaun Wick,Wyoming,-0.9552806368
Lazedrick Thompson,Tulane,-0.9673229755
Xavier Hall,New Mexico State,-0.9858809188
Damien Harris,Alabama,-1.003014557
Prescott Line,SMU,-1.004009897
Kavika Johnson,UTEP,-1.009277673
Aub Duty-Tyson,Air Force,-1.012814168
Anthony Davis,Western Kentucky,-1.025333129
Steven Lakalaka,Hawaii,-1.0288783
Rodrick Williams Jr.,Minnesota,-1.033699958
Cody Grice,Akron,-1.076199986
Jordan Ellis,Virginia,-1.079676488
Malik Roberson,San Jose State,-1.080916995
Brendan Douglas,Georgia,-1.082253743
Sekai Lindsay,Massachusetts,-1.090018952
Solomon Vault,Northwestern,-1.097403156
Chris Carter,Army,-1.100788914
Dexter Williams,Notre Dame,-1.102994241
Leonard Ross,Miami (OH),-1.111243207
Thomas Stuart,Boise State,-1.120369644
Anthon Samuel,Florida International,-1.123500465
Josh Boyd,Appalachian State,-1.137967425
Teddy Williamson,Ball State,-1.153243773
James Flanders,Tulsa,-1.190629228
Tyler Brown,Iowa State,-1.192838364
Isaiah Robinson,Wake Forest,-1.209773418
Dontreal Pruitt,Troy,-1.21128848
Andrew Wilson,Indiana,-1.216132476
Kesean Strong,Old Dominion,-1.243912718
Myles Washington,Kent State,-1.254152423
Devante McFarlane,Syracuse,-1.287441082
Shawn Furlow,East Carolina,-1.28747592
Dami Ayoola,South Alabama,-1.289033895
Garrison Duncan,Charlotte,-1.294226754
Spencer McInnis,Miami (OH),-1.319117644
Damion Terry,Michigan State,-1.34017839
Delton Williams,Michigan State,-1.362071444
Treyvon Hughes,UTEP,-1.400812026
C.J. Davidson,Clemson,-1.416181649
Darrel Colbert,SMU,-1.463514741
