Name,School,Score
Ace Sanders,South Carolina,0.4676401505
Jackie Williams,UAB,0.4521834066
Chuck Jacobs,Utah State,0.4519822618
Eric Ebron,North Carolina,0.4494478818
Ryan Griffin,Connecticut,0.4477856904
Matt Miller,Boise State,0.4357676722
Mychal Rivera,Tennessee,0.4270610737
Marquelo Suel,Akron,0.425258975
Lanear Sampson,Baylor,0.4105785281
Jerrod Dillard,Akron,0.3947994587
Tyler Eifert,Notre Dame,0.3934853069
Mark Harrison,Rutgers,0.3761435066
Chris Coyle,Arizona State,0.3736458747
Brelan Chancellor,North Texas,0.3593289671
Chris McNeill,Wyoming,0.3427240693
Cody Wilson,Central Michigan,0.3356121469
Darryl Surgent,Louisiana,0.3283389506
Michael Campanaro,Wake Forest,0.3163736981
J.J. Worton,UCF,0.316183311
Kofi Hughes,Indiana,0.3132598396
Willie McNeal,Western Kentucky,0.3019960667
Patrick Hearn,UAB,0.3005669067
Richy Turner,Nevada,0.2989540724
Brandon Ford,Clemson,0.2976914256
Jamill Smith,Ball State,0.2925554181
Tim Smith,Virginia,0.2849896538
Malcolm Mitchell,Georgia,0.2828057139
Gavin Escobar,San Diego State,0.2790206385
Thomas Roberson,Tulsa,0.2700088694
Josh Lenz,Iowa State,0.2666551868
T.J. Jones,Notre Dame,0.2665023057
Clive Walford,Miami (FL),0.26438672
Marlon Brown,Georgia,0.2611238469
Kelvin Benjamin,Florida State,0.2573272422
Dom Williams,Washington State,0.2298816868
J.J. Nelson,UAB,0.2247849122
Gator Hoskins,Marshall,0.2238302482
Nick Adams,UAB,0.220835482
Arthur Lynch,Georgia,0.2179497422
Sammy Watkins,Clemson,0.2149861254
Kenny Shaw,Florida State,0.2060256512
Dominic Rufran,Wyoming,0.203982625
Jereme Jones,South Alabama,0.199926875
Jalen Claiborne,Wyoming,0.1962779996
Marcus Sullivan,UNLV,0.1914353676
Sterling Shepard,Oklahoma,0.1892608361
Isaiah Anderson,Oklahoma State,0.1886569611
Andrell Smith,Louisville,0.1870741807
Colt Lyerla,Oregon,0.1861243483
Shane Wynn,Indiana,0.1687583396
Andre Davis,South Florida,0.1507598891
Tramaine Thompson,Kansas State,0.1483486733
Andy Cruse,Miami (OH),0.1468663568
Kevin Norwood,Alabama,0.1427110947
Daniel Spencer,Houston,0.1393095201
Mike Scott,Idaho,0.1345187337
Darius Jennings,Virginia,0.1259506696
Sam McGuffie,Rice,0.1231616752
Johnathan Coleman,Boston College,0.1222785032
Chris Conley,Georgia,0.1214449527
Aaron Dobson,Marshall,0.1178808088
Najee Lovett,Idaho,0.1158801715
Kenbrell Thompkins,Cincinnati,0.1076672716
Anthony McClung,Cincinnati,0.09898191402
Andrew Flory,Central Michigan,0.0976461662
Der'Rikk Thompson,SMU,0.0702415542
Xavier Rush,Tulane,0.06571116086
Taylor Stockemer,Arkansas State,0.06395385754
Garrett Hoskins,Eastern Michigan,0.06035612297
Jace Amaro,Texas Tech,0.05988848684
Rashawn Scott,Miami (FL),0.05098505766
Erik Highsmith,North Carolina,0.05041187081
Josh Schaffer,Western Michigan,0.04936044151
Justin Collins,Western Michigan,0.04696970226
Deion Walker,Massachusetts,0.03940310828
Chase Cochran,Ohio,0.03382288496
Bennie Fowler,Michigan State,0.02769508343
Corey Brown,Ohio State,0.02755655796
Levine Toilolo,Stanford,0.0242646275
L'Damian Washington,Missouri,0.02302025093
Tommylee Lewis,Northern Illinois,0.02269988758
Ryan Lankford,Illinois,0.02182660489
Jack Doyle,Western Kentucky,0.01690906178
Jarrod West,Syracuse,0.01646674888
Tavarese Maye,Louisiana-Monroe,0.01382869679
Drew Terrell,Stanford,0.0109789876
Rashard Smith,North Carolina State,0.01026510831
Rodney Smith,Florida State,0.007603824009
J.D. Woods,West Virginia,0.007027796116
Isaiah Battle,Texas State,0.006131552126
Vince Sanders,Ole Miss,0.002651601114
Jabari Carr,San Jose State,-0.003303877926
Jordan James,Tulsa,-0.005855908478
Damian Copeland,Louisville,-0.009963131463
Josh Jarboe,Arkansas State,-0.01215483573
Jarvis Landry,LSU,-0.01431238553
Geremy Davis,Connecticut,-0.01622244525
Dorial Green-Beckham,Missouri,-0.01648516971
Ladarius Brown,Texas Christian,-0.02696583039
Jacob Younger,Florida International,-0.03993047848
Jordan Reed,Florida,-0.04278307609
Kevin Dorsey,Maryland,-0.0469974309
Blake Hammond,Western Michigan,-0.05209864083
Deontay Greenberry,Houston,-0.0528852011
Damon Julian,Cincinnati,-0.05510994912
Jeremy Johnson,SMU,-0.0579546786
Marcel Jensen,Fresno State,-0.07054426884
Kevin Ozier,Arizona State,-0.08854691468
Chris Harper,California,-0.1008778145
Sean Tapley,North Carolina,-0.1029846027
Jake McGee,Virginia,-0.1119585008
Nick Kasa,Colorado,-0.133465578
Ernst Brun,Iowa State,-0.139005752
Marcus Leak,Maryland,-0.1392721727
Christion Jones,Alabama,-0.1459744483
Kyle Griswould,Middle Tennessee State,-0.147577101
Terence Davis,Wake Forest,-0.1537191342
Eli Rogers,Louisville,-0.1616154308
Justyn Shackelford,Tulane,-0.1659587406
Dominque Sullivan,Southern Mississippi,-0.1705534039
Corey Besteda,South Alabama,-0.170740708
Chris Smith,Mississippi State,-0.174592472
Larry McDuffey,Houston,-0.1829422146
Dewayne Peace,Houston,-0.1830179806
Desmond Scott,Duke,-0.1839635285
Breshad Perriman,UCF,-0.1886286699
Andy Erickson,Texas State,-0.1896226676
Brandon Turner,Navy,-0.1969125943
Brice Butler,San Diego State,-0.2039372803
Tyler Futrell,Ohio,-0.2089964479
Michael Bennett,Georgia,-0.2138591023
Davaris Daniels,Notre Dame,-0.213898122
Marcus Rucker,Memphis,-0.2141941985
Chandler Worthy,Troy,-0.2261514038
Ivan Delgado,North Texas,-0.2322761173
Gabe Marks,Washington State,-0.2334295812
Dion Sims,Michigan State,-0.2406089839
Jahrie Level,Idaho,-0.2486072662
Marcus Lucas,Missouri,-0.2517431732
Keenan Davis,Iowa,-0.2523286942
Jaquon Robinson,Troy,-0.2527472309
Kevonte Martin-Manley,Iowa,-0.2555714918
Jamal Turner,Nebraska,-0.2631076975
La'Rod King,Kentucky,-0.263889405
Kadron Boone,LSU,-0.273241825
Josh Harper,Fresno State,-0.2733900348
Jacob Pedersen,Wisconsin,-0.2746084097
Gary Bush,Purdue,-0.2786544953
Aaron Bradley,Nevada,-0.2807453486
Alan Cross,Memphis,-0.2843308046
E.J. Scott,Virginia,-0.2880879202
L.T. Smith,Akron,-0.2932783882
Arceto Clark,Mississippi State,-0.2954818003
Vance McDonald,Rice,-0.3123739911
Shane Ros,Houston,-0.3237929513
Connor Hamlett,Oregon State,-0.3248119319
D.J. Banks,Louisiana Tech,-0.3267126446
Isiah Myers,Washington State,-0.326847621
Alan Williams,Massachusetts,-0.326847621
Drew Dileo,Michigan,-0.3298937459
Keiwone Malone,Memphis,-0.3321652225
Kyle Carter,Penn State,-0.3334813462
Keith Mumphery,Michigan State,-0.3466455805
Tyler McCulloch,Colorado,-0.3483140038
Brandon Felder,Penn State,-0.3551292368
Justin Jones,East Carolina,-0.3567065747
Kyler Reed,Nebraska,-0.3717406354
Skye Dawson,Texas Christian,-0.3726878105
Austin Hays,Oklahoma State,-0.37818633
Donte Moore,Rice,-0.3784451097
Ted Bolser,Indiana,-0.3849924862
Wayne Times,Florida International,-0.3856875599
Scott Harding,Hawaii,-0.3863297735
Jerry Johnson,UCLA,-0.3967179739
Zane Fakes,Ball State,-0.4007595577
Jeff Godfrey,UCF,-0.4020253585
Xavier Grimble,USC,-0.4040737887
Alex Bayer,Bowling Green State,-0.4057745788
Levi Norwood,Baylor,-0.4077955565
Quinton Dunbar,Florida,-0.4083398439
Marquise Law,Colorado State,-0.4110821703
Charles Lovett,Colorado State,-0.411646485
Javontee Herndon,Arkansas,-0.4140627762
Darnell Smith,North Texas,-0.4146210498
Nelson Spruce,Colorado,-0.4210689203
Marquise Goodwin,Texas,-0.4223409363
Holden Huff,Boise State,-0.4230707834
Hunter Lee,Louisiana Tech,-0.4254344507
Tim Wright,Rutgers,-0.4293654733
Tony Jones,Northwestern,-0.4301288917
Colin Lockett,San Diego State,-0.4306498639
Victor Dean,Fresno State,-0.4348223628
Quincy McDuffie,UCF,-0.441532811
Kevonn Mabon,Ball State,-0.4449616991
Frankie Hammond Jr.,Florida,-0.4463840419
Trey Millard,Oklahoma,-0.4497636356
Chevaughn Lawrence,Army,-0.4510963775
Mekale McKay,Arkansas,-0.4554680692
Daniel McKinney,Florida Atlantic,-0.4610769857
Terrence Mitchell,South Florida,-0.461411565
Danny Webster,East Carolina,-0.4617394233
Rob Blanchflower,Massachusetts,-0.4631480125
Keith Sconiers,Akron,-0.4651935072
Marcus Green,Mississippi State,-0.465373379
Kaneakua Friel,Brigham Young,-0.4664562016
Jake Murphy,Utah,-0.477026581
Greg Hollinger,South Alabama,-0.4774636476
Christian Jones,Northwestern,-0.4801384946
Ja-Mes Logan,Ole Miss,-0.4919693457
Quincy Enunwa,Nebraska,-0.4932466927
Michael Smith,Connecticut,-0.4937583605
Greg Dent,Florida State,-0.4955738932
Allen Hurns,Miami (FL),-0.4971682284
Nexon Dorvilus,Florida Atlantic,-0.4973083188
Josh Boyle,Kent State,-0.4979256801
Tracy Moore,Oklahoma State,-0.5014944782
Anthony Williams,UNLV,-0.5023301372
Davon Johnson,Miami (FL),-0.5031680724
Kale Pick,Kansas,-0.5037639547
Chris Potter,Boise State,-0.5101580459
Dominique Terrell,Virginia,-0.5114082118
Kenneth Scott,Utah,-0.5143320802
Aaron Burbridge,Michigan State,-0.5191685028
Jaron Brown,Clemson,-0.5205253041
Chris Gragg,Arkansas,-0.5343927643
Brett Bartolone,Washington State,-0.5355560216
Rashad Evans,Fresno State,-0.5367034335
Billy Ray Stutzmann,Hawaii,-0.5464788903
Byron Hankerson,Florida Atlantic,-0.5491329543
Jalen Fitzpatrick,Temple,-0.5549676034
Chris Young,Iowa State,-0.5602885708
Phillips,Connecticut,-0.5617508777
Andrew Bodenheimer,East Carolina,-0.5681966009
Matt Lehman,Penn State,-0.5710844605
Joe Hansley,Colorado State,-0.5756691047
Beckett Wales,Syracuse,-0.5785957585
Dee Frieson,Akron,-0.5802047274
Devonte Christopher,Utah,-0.5852011999
Tony Lippett,Michigan State,-0.5909910781
Dres Anderson,Utah,-0.5931846043
Dyrell Roberts,Virginia Tech,-0.5957836936
Donald Scott,Eastern Michigan,-0.5994672138
Kivon Cartwright,Colorado State,-0.5997666979
Chase Harper,Texas State,-0.6060120125
Bobby Ratliff,Washington State,-0.608601917
Eric Adeyemi,Kent State,-0.6311317819
Cam White,Texas Christian,-0.6373299358
Aaron Horne,Iowa State,-0.6384736371
Keenan Holman,SMU,-0.6446519791
Mario Carter,North Carolina State,-0.6479588419
Earon Holmes,UTSA,-0.6648847641
Garic Wharton,Arizona,-0.6656204638
Wes Saxton,South Alabama,-0.6676382682
Crockett Gillmore,Colorado State,-0.6714062077
Richard Rodgers,California,-0.688537658
Nick O'Leary,Florida State,-0.6941804123
Jay Davis,UAB,-0.7037125075
Isaac Fruechte,Minnesota,-0.7119064149
David Richards,Arizona,-0.7132172329
Rashon Ceaser,Louisiana-Monroe,-0.7193023365
O.J. Ross,Purdue,-0.7283066246
Kennard Backman,UAB,-0.7301905977
Justice Cunningham,South Carolina,-0.7310540717
C.J. Fiedorowicz,Iowa,-0.7318996455
Perez Ashford,Northern Illinois,-0.7340983259
Tyson Williams,Texas Tech,-0.7369835307
Tommy Bohanon,Wake Forest,-0.7456955312
T.J. Moe,Missouri,-0.7648880418
Willie Carter,Tulsa,-0.769556913
Spencer Harris,Illinois,-0.7700947613
Keanon Lowe,Oregon,-0.7715656727
Bralon Addison,Oregon,-0.7768361818
Tracy Lampley,Southern Mississippi,-0.7773389491
Thomas Johnson,Texas A&amp;M,-0.7800810192
Luke Swift,Miami (OH),-0.7809678304
Connor Ryan,Ball State,-0.7823323646
Kellen Bartlett,Utah State,-0.7849438612
Jarvis West,Iowa State,-0.7997710754
Kirby Moore,Boise State,-0.8048911219
Colby Harper,Louisiana-Monroe,-0.8058322541
Malcome Kennedy,Texas A&amp;M,-0.8071305314
Alex Torres,Texas Tech,-0.8234654751
Travis Tannahill,Kansas State,-0.8317559102
Chris Gant,Hawaii,-0.8348117816
Jakeem Grant,Texas Tech,-0.8492979238
Dan Vitale,Northwestern,-0.8497800911
Jacob Maxwell,Louisiana,-0.8687527736
Chris Humphrey,Kent State,-0.8702046015
Courtney Williams,Central Michigan,-0.8723708148
Asa Watson,North Carolina State,-0.8773110324
B.J. Chitty,Troy,-0.8854787314
Quenton Bundrage,Iowa State,-0.8886104193
Bobby Swigert,Boston College,-0.9179459521
Nick Williams,Connecticut,-0.9194298037
Crosby Wright,Purdue,-0.9194673625
Jamal Miles,Arizona State,-0.9198869697
Kristoff Williams,Washington State,-0.920987251
Ronnie Williams,Houston,-0.9317561979
Matthew Hurdle,Kent State,-0.9330524104
Ross Apo,Brigham Young,-0.9373715564
Marc Edwards,Tulane,-0.9394934625
Cameron Webb,Utah State,-0.95644645
Brandon Smith,Texas State,-0.9569659439
Demetrius Evans,Marshall,-0.9662929077
Spiffy Evans,Boston College,-0.9707622179
Steven Manfro,UCLA,-0.9729343109
Bryant Lavender,South Alabama,-0.982732405
Dominique Sandifer,San Diego State,-0.9983170461
Darius Millines,Illinois,-1.00339829
Steve Marck,Miami (OH),-1.004228181
Kyle Nunn,San Jose State,-1.010527884
Trevor Walls,New Mexico State,-1.011450215
Aaron Boyd,Kentucky,-1.011721483
Demetrius Fields,Northwestern,-1.011982755
Jeremiah Ostrowski,Hawaii,-1.02935258
Michael Williams,Alabama,-1.038356623
Demarco Robinson,Kentucky,-1.043216366
Ryan Burbrink,Bowling Green State,-1.054808745
Isaac Blakeney,Duke,-1.057302929
Daryle Hawkins,Oregon,-1.071077764
Duwyce Wilson,Indiana,-1.075470565
Cody Booth,Temple,-1.076859842
Rashad Lawrence,Northwestern,-1.080048895
Travis Reynolds,Utah State,-1.10611939
J.D. Falslev,Brigham Young,-1.106608922
Jake Phillips,UNLV,-1.111873546
Omarius Hines,Florida,-1.116993459
Tyler Slavin,Arizona,-1.125069256
Jon Greenwalt,Louisiana Tech,-1.130427608
Devon Hughes,Buffalo,-1.133421057
Bryce Treggs,California,-1.138248406
Macarthy Dolapo,Purdue,-1.143349505
Sherman Ragland III,Wake Forest,-1.155398427
Robby Toma,Notre Dame,-1.159113785
Chris Pantale,Boston College,-1.160871673
Korvic Neat,Ole Miss,-1.162086112
Skyler Ridley,Brigham Young,-1.162968657
Victor Marc,South Florida,-1.168528619
Bakari Bussey,Ohio,-1.176732006
Sean Price,South Florida,-1.177753625
Quron Pratt,Rutgers,-1.218578309
Jaydon Mickens,Washington,-1.255540559
Adam Humphries,Clemson,-1.262705498
Reese Wiggins,East Carolina,-1.291920282
Derrick Harris,East Carolina,-1.291945145
Gahn McGaffie,Missouri,-1.307278084
Richard Morrison,Arizona,-1.309325188
Charone Peake,Clemson,-1.321389636
David Reeves,Duke,-1.325421048
Devin Fuller,UCLA,-1.37960386
Marken Michel,Massachusetts,-1.380558316
D.C. Jefferson,Rutgers,-1.382826924
Ryan Hall,Hawaii,-1.382826924
Johnny Jackson,Arizona,-1.400304135
Ty Montgomery,Stanford,-1.417285004
Gabe Holmes,Purdue,-1.418544791
Kenny Harrison,UTSA,-1.475624608
Daymond Patterson,Kansas,-1.538816228
Shane Williams-Rhodes,Boise State,-1.632555249
