Name,School,Score
Dillion Birden,Houston,-0.01960802457
Najee Harris,Alabama,-0.02034739581
Josh Brown,Navy,-0.02398246583
Deejay Dallas,Miami (FL),-0.02549315373
Anthony Gargiulo,Navy,-0.03056764245
Desmond Nisby,Texas Tech,-0.03443579799
Mikale Wilbon,Nebraska,-0.0359933911
Hussein Howe,East Carolina,-0.04845777758
Ty'Son Williams,South Carolina,-0.08064103898
Shaq Vann,Eastern Michigan,-0.08629832773
Sherman Badie,Tulane,-0.08878560703
Quadree Henderson,Pitt,-0.08995261497
Marcus Williams Jr.,Appalachian State,-0.0963209514
Nate Hopkins,Connecticut,-0.1003615778
Chase Hayden,Arkansas,-0.1037051122
Chris High,Navy,-0.1111849331
Taven Birdow,Air Force,-0.1129093605
Cole Gest,Indiana,-0.1163149246
Terell West,Middle Tennessee State,-0.1187448211
Kerrith Whyte,Florida Atlantic,-0.1203104061
Markell Jones,Purdue,-0.1283941604
Toneil Carter,Texas,-0.1287241392
Rashaad Boddie,Colorado State,-0.1377916109
Tyrell Clay,UTSA,-0.1378495747
Devine Ozigbo,Nebraska,-0.1419843738
Tre Harbison,Northern Illinois,-0.1476862314
Kaleb Barker,Troy,-0.1522313482
Monteo Garrett,Georgia Southern,-0.1579700631
Aaron McAllister,Charlotte,-0.1639580023
Taj McGowan,UCF,-0.1725353127
Kamryn Pettway,Auburn,-0.1762627571
Kennedy Snell,Texas Christian,-0.1804725207
Tyler Nevens,San Jose State,-0.1840178516
Robert Martin,Rutgers,-0.1854916276
LD Brown,Oklahoma State,-0.1881271813
Jacob Stafford,Air Force,-0.2005229319
Kellen Overstreet,Wyoming,-0.2007847611
KJ Hall,Brigham Young,-0.2025241473
Mulbah Car,Houston,-0.2060655581
Trey Woods,Wyoming,-0.2073652024
Jaquis Dancy,Louisiana Tech,-0.2085386902
Dae Williams,Louisville,-0.2199167384
Nate Cottrell,Georgia Tech,-0.2268289525
Alex James,Coastal Carolina,-0.2382437328
Tra Minter,South Alabama,-0.2404696478
Rico Dowdle,South Carolina,-0.2409100716
Michael Warren II,Cincinnati,-0.2419841461
Vic Enwere,California,-0.2476345474
Terrence Upshaw,Appalachian State,-0.2479951966
Mark Thompson,Florida,-0.2585342523
Kylin Hill,Mississippi State,-0.2619027719
Darius Hoggins,Louisiana,-0.2632009973
Tre Bryant,Nebraska,-0.2690596005
Anthony Smith,Texas State,-0.2711112666
Manny Morgan,Akron,-0.2716277844
Carlin Fils-Aime,Tennessee,-0.2738973932
Elijah Holyfield,Georgia,-0.2795347083
Jerry Howard,Georgia Tech,-0.283698685
Antonio Williams,Ohio State,-0.3018584863
Tario Fuller,Purdue,-0.3037215546
Kyle Porter,Texas,-0.3049099286
Evan Johnson,North Texas,-0.3066436296
Ty Chandler,Tennessee,-0.3066543889
Isaiah Saunders,Idaho,-0.3071861231
Madre London,Michigan State,-0.3144689038
T'Rod Daniels,Southern Mississippi,-0.3216114765
Dalvin Warmack,Kansas State,-0.3335834187
Corey Taylor II,Tulsa,-0.3337673745
Bradrick Shaw,Wisconsin,-0.3389245647
Arkeem Byrd,Wake Forest,-0.339917572
Art Pierce,Oregon State,-0.3401298012
Marcus Jones,Northern Illinois,-0.3486090224
Bilal Ally,Massachusetts,-0.3538456307
Theo Anderson,Buffalo,-0.3568501167
Tony Jones Jr.,Notre Dame,-0.3620395416
Thomas Tyner,Oregon State,-0.367367165
Sihiem King,Kentucky,-0.368337647
Johnathan Brantley,Tulane,-0.3687322161
Deltron Sands,Akron,-0.3708527753
Brian Robinson Jr.,Alabama,-0.3956177755
Daetrich Harrington,Appalachian State,-0.4079634011
Kyler Neal,Georgia State,-0.409642246
Connor Slomka,Army,-0.4159380419
Jalen Starks,UCLA,-0.4170774313
Zamore Zigler,San Jose State,-0.4210878433
Gerald Holmes,Michigan State,-0.4218375748
Devonta'e Henry-Cole,Utah,-0.4256610224
Miles Sanders,Penn State,-0.4267783946
Garrett Groshek,Wisconsin,-0.4306485563
Doroland Dorceus,Memphis,-0.4314143952
DeJon Packer,San Jose State,-0.4337906976
Jakairi Moses,Western Kentucky,-0.436028086
Clinton Lynch,Georgia Tech,-0.457266356
Jocquez Bruce,Middle Tennessee State,-0.4670491764
Tez Parks,Southern Mississippi,-0.4689727697
James Butler,Iowa,-0.4728877874
Joshua Fields,UTEP,-0.4796843566
Coltin Gerhart,New Mexico,-0.4807701243
Jordan Myers,Rice,-0.4915425789
Romell Jordan,New Mexico,-0.4934490061
Jaxson Kincaide,Nevada,-0.4941081601
Kendall Bussey,Texas A&amp;M,-0.4944881753
Quinton Baker,Western Kentucky,-0.4967713021
Eric Swinney,Ole Miss,-0.501770802
Julian Ross,Ohio,-0.5044733275
Xzaviar Campbell,UNLV,-0.5055010286
D'Andre Ferby,Western Kentucky,-0.5111324265
James Noble III,UAB,-0.512595889
Aca'Cedric Ware,USC,-0.5173874802
Marcus Outlow,Coastal Carolina,-0.5242410027
Isaiah Sanders,Air Force,-0.5288306046
Nolan Eriksen,Air Force,-0.5317009714
Ula Tolutau,Brigham Young,-0.5333348375
Jared Sparks,Purdue,-0.5372264048
Coleman Fox,Virginia Tech,-0.539199157
Nick Holley,Kent State,-0.5458276116
Tony Poljan,Central Michigan,-0.5504580143
Austin Kafentzis,Brigham Young,-0.5564449198
Van Edwards Jr.,Akron,-0.563742045
Blake Wright,Nevada,-0.5649822434
Nick Gibson,Mississippi State,-0.565674222
Malik Roberson,San Jose State,-0.5720607816
Demarcus Kirk,Georgia State,-0.5741743268
Quadraiz Wadley,UTEP,-0.5801278764
Greg McCrae,UCF,-0.5814358108
Darrian Felix,Oregon,-0.581928495
D'Vaughn Pennamon,Ole Miss,-0.5890335794
Marcelias Sutton,Oklahoma,-0.596583556
Chawntez Moss,Pitt,-0.5978885689
Samuel Stewart,Rice,-0.6003896701
JaMycal Hasty,Baylor,-0.6284264299
Vavae Malepeai,USC,-0.6314206229
Taz Bateman,Georgia State,-0.633525335
C.J. Fuller,Clemson,-0.6339440524
Emmanuel Esukpa,Rice,-0.6373223979
Jordan Whitehead,Pitt,-0.6384983756
Calen Holt,Army,-0.6437599006
Taylor Martin,Kansas,-0.6479122855
Eltoro Allen,Utah State,-0.6488363578
Davon Tucker,Western Michigan,-0.6508181149
Brian Herrien,Georgia,-0.6679581446
Eno Benjamin,Arizona State,-0.6698259799
Kendrick Foster,Illinois,-0.6764599487
Jordan Wright,Louisiana,-0.6774407753
Ra'Von Bonner,Illinois,-0.6824432239
Chris James,Wisconsin,-0.6862331032
Toren Young,Iowa,-0.6885231117
Jalen Holston,Virginia Tech,-0.7129205992
Donnie Lee,UAB,-0.7143847106
Justin Silmon,Kansas State,-0.7150547882
Dustin Crum,Kent State,-0.7181772358
Cade Carney,Wake Forest,-0.725213541
Kumehnnu Gwilly,Central Michigan,-0.7397483081
Dom Williams,Kansas,-0.7402535202
Kayin White,Louisiana-Monroe,-0.7460717392
Sheldon Croney Jr.,Iowa State,-0.7496321524
Marvin Kinsey,Colorado State,-0.7530846555
Rob Ritrovato,Temple,-0.754364149
Will Matthews,Kent State,-0.7635109216
Robert Brown,Texas State,-0.7674779679
Tommy Mister,Northern Illinois,-0.7824002929
Denzel Foster,South Alabama,-0.7902931531
Gerard Wicks,Washington State,-0.7924056386
Brandon Stephens,UCLA,-0.8066380374
Chase Jasmin,San Diego State,-0.8078702332
Carlos Stephens,UAB,-0.8113727808
Chauncey Mason,Arkansas State,-0.8113727808
Tyshon Dye,East Carolina,-0.8208176187
Terence Williams,Baylor,-0.8233804742
Darius Pinnix,East Carolina,-0.8315131095
Mon Denson,South Carolina,-0.8458587575
Jacqez Hairston,Coastal Carolina,-0.8463286684
Dalton Demos,Coastal Carolina,-0.8480717385
Cordarrian Richardson,UCF,-0.8508294525
Khari Blasingame,Vanderbilt,-0.8580822831
Parker Wilson,Air Force,-0.8599531126
Jamal Jones,Arkansas State,-0.8610668725
Romello Ross,Central Michigan,-0.8612280246
Ronnie Clark,Alabama,-0.8872143776
Martell Pettaway,West Virginia,-0.8877698918
Trey Smith,Louisville,-0.8882168512
Marquez Trigg,Western Kentucky,-0.8895066891
Kesean Gamble,Kent State,-0.8958800298
Trevorris Johnson,Oregon State,-0.9066237469
Derrell Scott,East Carolina,-0.9156513279
Joel Lanning,Iowa State,-0.9245866035
B.J. Smith,Troy,-0.9332638195
Daniel Hamm,Virginia,-0.9334356996
Kevin Dove,UTEP,-0.9398854321
Rachid Ibrahim,Wisconsin,-0.9551241969
Malik Miller,Auburn,-0.9563963323
Amir Rasul,Florida State,-0.9564338605
Justen Hervey,Utah State,-0.958964604
Riley Burt,Brigham Young,-0.9600249744
Walter Dawn,UTEP,-0.9773041127
Dejonte O'Neal,Fresno State,-0.9845795494
Nate Romine,Air Force,-0.9920687427
Dre Brown,Illinois,-1.009300422
Kado Brown,Georgia Southern,-1.010682766
Willie Jones III,Texas State,-1.012293674
Breck Turner,Eastern Michigan,-1.014246348
Johnathan Hawkins,Buffalo,-1.018972974
Donovan Wilson,Bowling Green State,-1.030081058
Travis Levy,Boston College,-1.050753805
Devon Spalding,Central Michigan,-1.054470275
Trevor Speights,Stanford,-1.062888627
Demarcus Felton,Texas Tech,-1.088293424
Anthony Anderson,Marshall,-1.088999838
Robert Mahone,Boise State,-1.089944779
Robert Washington,Charlotte,-1.097449935
Trevon Sands,South Florida,-1.101291599
Jamauri Wakefield,Vanderbilt,-1.108869895
Isaiah Robinson,Wake Forest,-1.109129409
Blake Banham,Eastern Michigan,-1.113493185
Tre Miller,Utah State,-1.134492232
Mike Warren,Iowa State,-1.137001367
Markice Hurt Jr.,Ball State,-1.166986798
Quentin Harris,Duke,-1.167536951
Jaylin Nelson,Texas State,-1.17674075
Grant Loy,Bowling Green State,-1.184872347
Brandon Sinclair,Old Dominion,-1.194714226
Jaylin Bradley,Nebraska,-1.196155547
Brian Lankford-Johnson,Purdue,-1.213795033
Charles Nelson,San Jose State,-1.229482734
Markenzy Pierre,Syracuse,-1.242094106
Aaron Winchester,Georgia State,-1.251174269
Deon Jackson,Duke,-1.282347854
Milo Hall,Wyoming,-1.286349397
Garret Lewis,Navy,-1.299832935
Deron Thompson,Kansas,-1.305438524
Dallas Rivers,Vanderbilt,-1.307802424
Nick Sharga,Temple,-1.322763279
Chris Elmore,Syracuse,-1.326592125
Darius Anderson,East Carolina,-1.337680092
Beau Bisharat,Colorado,-1.396357236
Carlos Robinson,South Alabama,-1.412006175
Trey Rodriguez,Marshall,-1.446924555
Rowdy Simon,Tulsa,-1.501211601
Mike Majette,Indiana,-1.639797881
