Name,School,Score
Timothy Jackson,Air Force,0.7580513983
Bilal Ally,Massachusetts,0.7501605038
J.J. Taylor,Arizona,0.7418183356
Treyvon Hughes,UTEP,0.7417686447
Marcel Murray,Arkansas State,0.7356475441
Asim Rose,Kentucky,0.7352343129
Larry Rountree III,Missouri,0.7256774556
Master Teague,Ohio State,0.7176559
Chris Smith,Louisiana,0.7041337334
Nick Gibson,Mississippi State,0.702183794
Deon Jackson,Duke,0.7014203527
T.K. Wilkerson,Tulsa,0.6893403008
Kenan Christon,USC,0.6847539609
John Lovett,Baylor,0.6752249574
Deshawn McClease,Virginia Tech,0.6710562678
Jaylen Warren,Utah State,0.6459860057
Shakif Seymour,Toledo,0.645381624
Elijah Collins,Michigan State,0.6396552431
Taven Birdow,Air Force,0.618472866
Artice Hobbs IV,Army,0.6147142752
Shaq Vann,Eastern Michigan,0.6117282132
Gary Brightwell,Arizona,0.6096491635
Kavosiey Smoke,Kentucky,0.6028842003
Kelvin Hopkins Jr,Army,0.5942661642
J.D. King,Georgia Southern,0.5887911103
Keoni-Kordell Mahekau,Navy,0.5691773327
James Gilbert,Kansas State,0.5643550988
Wayne Taulapapa,Virginia,0.5539964368
Trey Sermon,Oklahoma,0.5531361482
Zonovan Knight,North Carolina State,0.5306406075
Sandon McCoy,Army,0.52211415
Alex Fontenot,Colorado,0.5187266543
Toa Taua,Nevada,0.5170988019
Mohamed Ibrahim,Minnesota,0.5109339665
Travis Dye,Oregon,0.5093239589
Snoop Connor,Ole Miss,0.5011498293
Jordan Cronkrite,South Florida,0.4992228181
Gerrid Doaks,Cincinnati,0.4909524798
Cam'ron Harris,Miami (FL),0.487273455
Demetric Felton,UCLA,0.4866361294
Greg McCrae,UCF,0.4788581073
Aaron McAllister,Charlotte,0.4777381202
Kell Walker,Army,0.4744234379
Eric Gray,Tennessee,0.4711291803
Isaih Pacheco,Rutgers,0.4671269052
Reggie Corbin,Illinois,0.4582257262
Connor Slomka,Army,0.4562013194
Tavien Feaster,South Carolina,0.4398626469
Lucious Stanley,UAB,0.4339447043
Marcus Williams Jr.,Appalachian State,0.4327145772
Noah Cain,Penn State,0.4262498721
Trestan Ebner,Baylor,0.4255419659
Tyler Goodson,Iowa,0.4195309468
Kyle Porter,Houston,0.3997783601
A.J. Davis,Pitt,0.3963446174
Maurice Washington,Nebraska,0.3958068717
Nelson Smith,Navy,0.3907519388
Brian Herrien,Georgia,0.3876126807
Dre Brown,Illinois,0.3774698569
Reese White,Coastal Carolina,0.3722260641
Jackson McChesney,Brigham Young,0.3706187028
Scottie Phillips,Ole Miss,0.3494511001
Wan'Dale Robinson,Nebraska,0.3483971223
Khalil Herbert,Kansas,0.3420139519
Sewo Olonilua,Texas Christian,0.3405714672
Kenneth Walker III,Wake Forest,0.3274534604
Stephen Carr,USC,0.3250867497
Vavae Malepeai,USC,0.3246487052
Mekhi Sargent,Iowa,0.3229128598
Lopini Katoa,Brigham Young,0.3006226859
Jabari Laws,Army,0.2902671786
Bam Smith,Arizona,0.2832946371
Brian Robinson Jr.,Alabama,0.2632762514
Jordan Travis,Florida State,0.2576299065
King Doerue,Purdue,0.240345783
Tyjae Spears,Tulane,0.2349951778
Art Thompkins,Connecticut,0.2309736317
Seth Paige,Georgia State,0.2261388516
Hassan Haskins,Michigan,0.2223792278
Cyrus Habibi-Likio,Oregon,0.2202646547
Christian Anderson,Army,0.2188420965
Josh Hokit,Fresno State,0.1980710833
Robert Mahone,Boise State,0.19380327
Rico Dowdle,South Carolina,0.1815626947
Stephon Huderson,Tulane,0.1787985338
Terell West,Middle Tennessee State,0.1723287683
Sean Tyler,Western Michigan,0.1443478437
Hassan Hall,Louisville,0.1125158088
Tayon Fleet-Davis,Maryland,0.1120495452
Ty Chandler,Tennessee,0.1102009809
Kevin Harris,South Carolina,0.1027257516
James Charles,Florida Atlantic,0.08970100305
Tyre Shelton,Miami (OH),0.0810056796
Will Matthews,Kent State,0.07654219178
Kevin Perkins,Southern Mississippi,0.07137463254
Jordan Houston,North Carolina State,0.06087901177
Jordon Brown,Kansas State,0.05400126843
Jager Gardner,Temple,0.05177306223
Cade Carney,Wake Forest,0.03852164407
Kylan Watkins,Memphis,0.03216160602
Mulbah Car,Houston,0.02371764058
Chase Jasmin,San Diego State,0.01931174342
Devonte Lee,Nevada,0.01613279102
Patrick Carr,Houston,0.01478797092
Keshawn King,Virginia Tech,0.01172085354
Antonio Williams,North Carolina,-0.003894195557
Ke'Mon Freeman,SMU,-0.00493707135
Ronnie Jones,Toledo,-0.02035528762
Kaylan Wiggins,Florida International,-0.02119983934
Davon Jones,Bowling Green State,-0.02125927602
Jacqez Hairston,Coastal Carolina,-0.02352252408
Trevon Woolfolk,Troy,-0.02662091743
Tyrion Davis-Price,LSU,-0.02736928523
Tommy Lazzaro,Central Michigan,-0.02827152036
Evan Hull,Northwestern,-0.03086143584
Tazh Maloy,Navy,-0.03602143701
Israel Tucker,Louisiana Tech,-0.04704810205
Spencer Brown,UAB,-0.05535156278
Corey Taylor II,Tulsa,-0.05723501979
Vincent Davis,Pitt,-0.06834527167
Alexander Horvath,Purdue,-0.07197637126
Drake Anderson,Northwestern,-0.07512293944
Christian Gibson,New Mexico State,-0.07797628216
Bryson Carroll,New Mexico,-0.07825631891
Kesean Strong,Old Dominion,-0.0792861041
Markese Stepp,USC,-0.08033575323
Armand Shyne,Texas Tech,-0.08346706568
Juwan Washington,San Diego State,-0.09167905759
Dameon Pierce,Florida,-0.09852964888
Mataeo Durant,Duke,-0.09969980745
Emory Jones,Florida,-0.09985791734
Caleb Twyford,Texas State,-0.1031731588
Larry McCammon III,Florida Atlantic,-0.108464234
Deandre Torrey,North Texas,-0.1095536448
Ishod Finger,Charlotte,-0.1190843067
Cameron Carroll,Tulane,-0.1225032675
Tobias Oliver,Georgia Tech,-0.1232892113
Gerry Bohanon,Baylor,-0.1284329564
Zamir White,Georgia,-0.1301831235
Nathan Tilford,Arizona,-0.1361705338
Devonta'e Henry-Cole,Utah,-0.1497765577
Patrick Taylor Jr.,Memphis,-0.150014416
B.J. Emmons,Florida Atlantic,-0.1523214005
Chez Mellusi,Clemson,-0.1535683243
Sione Finau,Brigham Young,-0.1555117468
Shannon Brooks,Minnesota,-0.1655142434
Nick Nash,San Jose State,-0.174919751
Jermaine Brown Jr.,UAB,-0.1847256324
Joshua Stoner,Air Force,-0.1893595057
Daetrich Harrington,Appalachian State,-0.2007236793
Devwah Whaley,Arkansas,-0.2090177244
Devyn Ford,Penn State,-0.2248636367
Ra'Von Bonner,Illinois,-0.2265111669
Ricky Person Jr.,North Carolina State,-0.2342807669
Chaton Mobley,Middle Tennessee State,-0.2366821457
Ta'Zhawn Henry,Texas Tech,-0.2419722177
Kelley Joiner Jr.,South Florida,-0.2534086616
Garrett Groshek,Wisconsin,-0.2537320087
Khalan Laborn,Florida State,-0.2557418588
Johnnie Lang,Iowa State,-0.2621977154
Abdul Adams,Syracuse,-0.2666315244
Ja'Vhari Portis,Ohio,-0.2669915281
Sean McGrew,Washington,-0.2705785884
Raykwon Anderson,Appalachian State,-0.2730038114
V'Lique Carter,Pitt,-0.2730848297
Keilan Robinson,Alabama,-0.274900917
Toren Young,Iowa,-0.2766388643
Mon Denson,South Carolina,-0.2828060514
James Cook,Georgia,-0.2861496001
Darius Bradwell,Tulane,-0.294875157
Darrian Felix,Oregon,-0.2960912874
Marcus McElroy,Colorado State,-0.2973200559
Kam Martin,Auburn,-0.303942856
Jaren Mangham,Colorado,-0.304785756
TJ McDaniel,SMU,-0.3058009703
Lala Davis,Old Dominion,-0.3106575281
Shaun Shivers,Auburn,-0.3148756963
Ty'Son Williams,Brigham Young,-0.3181061512
Jamal Jones,Arkansas State,-0.3214654266
Joachim Bangda,Kent State,-0.3262676509
DeAndre Marcus,Louisiana Tech,-0.3281759119
D.J. Williams,Auburn,-0.3291352552
Jordan Byrd,San Diego State,-0.331848476
Logan Wright,Georgia Southern,-0.3355989705
John Emery Jr.,LSU,-0.3362504472
Davon Tucker,Western Michigan,-0.3410007233
Freddie Holly,Hawaii,-0.345305398
Sheldon Evans,Marshall,-0.3461339477
Bobby Cole,New Mexico,-0.3476241495
Chauncey Mason,Florida Atlantic,-0.3571278934
Chad Magyar,UNLV,-0.370685035
Jarveon Howard,Syracuse,-0.3787356809
Dylan McDuffie,Buffalo,-0.3825236924
Kenny McIntosh,Georgia,-0.3894808842
Justin Tomlin,Georgia Southern,-0.3938183017
B.J. Baylor,Oregon State,-0.3943755659
Chance Bell,San Diego State,-0.3974953587
Leddie Brown,West Virginia,-0.4061522711
Andrew Van Buren,Boise State,-0.4125804715
Trey Smith,Wyoming,-0.4169388551
Titus Swen,Wyoming,-0.418066796
Matt Laroche,Georgia Southern,-0.4250974917
Brenden Brady,UTSA,-0.4292410784
Darius Pinnix,East Carolina,-0.4324318992
Austin Vaughn,Louisiana-Monroe,-0.4355304948
Marcel Dancy,California,-0.4382287257
Kairee Robinson,San Jose State,-0.4490879941
Julian Ross,Ohio,-0.4582045139
Kyric McGowan,Northwestern,-0.4670965333
Nakia Watson,Wisconsin,-0.4813650915
Ricky Slade,Penn State,-0.486643184
LD Brown,Oklahoma State,-0.4872857472
Tim Jordan,Tennessee,-0.5107193359
Jo-El Shaw,Kent State,-0.5137267183
Andrew Clair,Bowling Green State,-0.514439208
Kennedy McKoy,West Virginia,-0.519862528
Austin Jones,Stanford,-0.5304857414
Luke McCaffrey,Nebraska,-0.5528030218
Christian Beal,Wake Forest,-0.555694972
Quincy Patterson,Virginia Tech,-0.5623004279
Jovoni Johnson,Rice,-0.5652079943
Andrew Marty,Northwestern,-0.5654771804
Harry Trotter,Kansas State,-0.5654818073
Joey Gatewood,Auburn,-0.5665723108
Dawson Downing,Missouri,-0.5717048841
DeShawn Collins,California,-0.5730026971
Joshua Fields,UTEP,-0.5813991433
Carlos Davis,South Alabama,-0.5859081988
Devin Brumfield,Utah,-0.5870549264
Nick Tronti,Florida Atlantic,-0.5876283491
C'Bo Flemister,Notre Dame,-0.5932209151
Demetrius Mauney,East Carolina,-0.5963782596
Jaylen Thomas,Colorado State,-0.6008462345
Jaquis Dancy,Louisiana Tech,-0.6029804938
Will Levis,Penn State,-0.6040313314
Mike Hollins,Virginia,-0.6068513259
Tyler Burns,Kansas State,-0.6169179235
Darriel Mack Jr.,UCF,-0.6257366687
Ryan Graham,Arkansas State,-0.6334654722
Robert Burns,Miami (FL),-0.6352987388
Seth Green,Minnesota,-0.6468891297
Christian Mallard,Air Force,-0.6525472203
Jabir Frye,Troy,-0.654198362
Sampson James,Indiana,-0.6617877624
Jerry Howard,Georgia Tech,-0.6723859895
Tru Wilson,Michigan,-0.6804358587
Jerome Ford,Alabama,-0.6826231714
Velton Gardner,Kansas,-0.6911347394
Javy McDonald,Middle Tennessee State,-0.7027743283
Keyon Brooks,Vanderbilt,-0.7060628495
Cam Roberson,Massachusetts,-0.7088839073
Robert Brown,Texas State,-0.710566922
Darien Rencher,Clemson,-0.7133997842
Levi Williams,Wyoming,-0.7152326067
Trevon Sands,South Florida,-0.7173739717
PK Kier,Virginia,-0.7203857175
Loren Easly,North Texas,-0.7349379393
Todd Sibley Jr.,Pitt,-0.7462264125
D'Vonte Price,Florida International,-0.7462264125
Michel Dukes,Clemson,-0.7510040075
Jahmir Smith,Notre Dame,-0.7543007817
Anthony Taylor,Texas State,-0.7579655318
Emmanuel Esukpa,Brigham Young,-0.7615536912
Davion Johnson,Miami (OH),-0.7628684773
Jashaun Corbin,Texas A&amp;M,-0.7662712504
Tavion Thomas,Cincinnati,-0.7825557291
Brett Brenton,Wyoming,-0.7897628207
Steven Anderson,Southern Mississippi,-0.8151271535
Trace Christian,East Carolina,-0.8325197839
Maurice Thomas,Miami (OH),-0.8388814516
Jacardia Wright,Kansas State,-0.8404167487
Jordan Nettles,Northern Illinois,-0.8428771217
Tayvon Ruley,Temple,-0.8566823951
Jaxson Kincaide,Nevada,-0.8666020746
Deonte Sheffield,Florida State,-0.8720311228
Chris Curry,LSU,-0.8723813569
Nashon Ellerbe,Rice,-0.8808089693
Jordan Wilmore,Utah,-0.8952201359
Trillion Coles,UCF,-0.9064034599
Willie Parker,Eastern Michigan,-0.9082269715
Peytton Pickett,Liberty,-0.9083510854
Jesse Brown,Northwestern,-0.9113094627
Phil Jurkovec,Notre Dame,-0.9162670623
Charlie Booker,Rice,-0.9217118367
Blake Watson,Old Dominion,-0.935340073
Kelton Moore,Nevada,-0.9423114312
Chandler Smith,Houston,-0.9446751798
Christian Turner,Michigan,-0.9491812983
Marcus Jones,Northern Illinois,-0.949612326
Tay Williams,East Carolina,-0.9511727934
Brad Anderson,Middle Tennessee State,-0.9676009566
Isaiah Azubuike,Arkansas State,-0.9679783123
Anthony Williams Jr.,Michigan State,-0.9770570448
Jared Wilson,South Alabama,-0.9858017226
Kevin Brown,Massachusetts,-0.9880758401
Kentrail Moran,New Mexico,-0.9931228892
Kay'ron Adams,Rutgers,-1.004166998
Michael Wiley,Arizona,-1.008447127
Lee Witherspoon,Mississippi State,-1.01288287
Aaron Young,Rutgers,-1.013885992
Darwin Barlow,Texas Christian,-1.029308214
Jacob Kibodi,Texas A&amp;M,-1.036742601
Gilberto Torres,Massachusetts,-1.05705802
Brandon Lee,Akron,-1.059300414
Tyler Nevens,San Jose State,-1.064930748
Isaiah Bowser,Northwestern,-1.06688522
Deshaun Fenwick,South Carolina,-1.072307838
Christian Hunter,Colorado State,-1.074852202
Ronnie Walker Jr.,Indiana,-1.076239123
Robert Washington,Old Dominion,-1.079700318
Joe Ervin,Kansas State,-1.084823881
Jonathan Haden,UAB,-1.085703688
Gerald Green,Georgia Southern,-1.088669347
Isaac Ruoss,Navy,-1.097216804
Dakereon Joyner,South Carolina,-1.111102289
Travis Levy,Boston College,-1.121985203
Jafar Armstrong,Notre Dame,-1.123066403
Connor Heyward,Michigan State,-1.145931683
Wyatt Mazour,Nebraska,-1.1591634
Michiah Burton,Akron,-1.175538854
Nic Smith,North Texas,-1.185292899
Martell Pettaway,West Virginia,-1.196201144
Sheldon Croney Jr.,Iowa State,-1.202466481
Peter Hayes-Patrick,Akron,-1.209333313
Rodrigues Clark,Memphis,-1.218777703
Perry Olsen,Navy,-1.231982879
Kaegun Williams,San Diego State,-1.235909446
Jamious Griffin,Georgia Tech,-1.236625124
Darran Williams,UNLV,-1.247505648
DJ Chatman,Arkansas State,-1.249168
Isaiah Phillips,Louisiana-Monroe,-1.260385776
Breck Turner,Eastern Michigan,-1.261613834
Zach Kahn,Miami (OH),-1.276709104
Deltron Sands,Akron,-1.297920049
Rahmir Johnson,Nebraska,-1.299674526
TJ Green,Utah,-1.300694757
Juma Otoviano,Rice,-1.302386587
Malik Davis,Florida,-1.31827723
Riley Burt,Utah State,-1.323384816
Kumehnnu Gwilly,Central Michigan,-1.337196837
Daniel Leconte,Florida Atlantic,-1.338228179
Dorian Maddox,Stanford,-1.367964046
Deion Smith,Colorado,-1.440239678
Trevon Raymore,Bowling Green State,-1.440239678
