Name,School,Score
Fred Lee,Buffalo,0.2915727839
Darnell Smith,North Texas,0.2886437874
Tavarres Jefferson,Middle Tennessee State,0.2790670406
Troy Niklas,Notre Dame,0.2500807579
Brandon Coleman,Rutgers,0.2498979673
Jeff Heuerman,Ohio State,0.2448617761
Willie McNeal,Western Kentucky,0.237777645
Austin Seferian-Jenkins,Washington,0.2366964791
Solomon Patton,Florida,0.2306029784
Dustin Creel,Eastern Michigan,0.2171329472
Dennis Parks,Rice,0.2136730833
David Porter,Texas Christian,0.2001904806
Christian Jones,Northwestern,0.1996738079
Kevin White,West Virginia,0.1910348447
Joshua Stanford,Virginia Tech,0.1735342027
Javess Blue,Kentucky,0.1701640559
Levern Jacobs,Maryland,0.1667031546
Deangelo Yancey,Purdue,0.1662215063
Jaydon Mickens,Washington,0.1602250511
Maxx Williams,Minnesota,0.1591558163
Jake Murphy,Utah,0.1591558163
Arthur Lynch,Georgia,0.156994334
Kyle Nunn,San Jose State,0.1540140383
Julian Jones,Arkansas State,0.1526844056
Braxton Deaver,Duke,0.1462996531
Sean Fitzgerald,Utah,0.1405142586
Jhajuan Seales,Oklahoma State,0.1283725851
Shane Williams-Rhodes,Boise State,0.127871002
Zach D'Orazio,Akron,0.1271602416
Demitri Knowles,Virginia Tech,0.1263673296
Travis Van Leeuwen,Utah State,0.1241392112
Tyler Kroft,Rutgers,0.1235457012
Danny Woodson Jr.,South Alabama,0.122464903
Nelson Spruce,Colorado,0.1221109838
D.J. Coles,Virginia Tech,0.121472348
Clay Fuller,Baylor,0.117421957
Tajae Sharpe,Massachusetts,0.1074431071
Marcus Lucas,Missouri,0.1041357281
Josh Stewart,Oklahoma State,0.1016846995
River Cracraft,Washington State,0.1000919628
Ronald Carswell,West Virginia,0.09651806908
Derrick Engel,Minnesota,0.08662433597
Richard Rodgers,California,0.08143079526
Tyreese Russell,Eastern Michigan,0.07833816077
Marcus Henry,Middle Tennessee State,0.07337651349
L.T. Smith,Akron,0.06132023422
Tony Jones,Northwestern,0.05810355315
Mitch Mathews,Brigham Young,0.05345685299
Jacob Pedersen,Wisconsin,0.05239168474
Tony Lippett,Michigan State,0.05155451044
Willie Byrn,Virginia Tech,0.04795264017
Michael Bennett,Georgia,0.04686900815
Darius Joseph,SMU,0.04138786216
Charlie Moore,Oklahoma State,0.03907900972
Ja-Mes Logan,Ole Miss,0.03889186069
Jalen Claiborne,Wyoming,0.0332981104
Jamari Staples,UAB,0.02230939016
Rantavious Wooten,Georgia,0.01075955448
Amba Etta,Maryland,0.007016632084
Herb Waters,Miami (FL),0.00000168792939
Gerald Christian,Louisville,-0.01165304785
Chris Humphrey,Kent State,-0.01466700746
Corey Coleman,Baylor,-0.01773186432
Eli Rogers,Louisville,-0.03222496364
Zay Jones,East Carolina,-0.0440881687
Max Morrison,Cincinnati,-0.05354217861
Ryan Burbrink,Bowling Green State,-0.05600610679
Kenny Bell,Nebraska,-0.05747860678
Christopher Coyle,Arizona State,-0.05943422645
Marcus Sullivan,UNLV,-0.06524462781
Javontee Herndon,Arkansas,-0.06543147758
Nigel King,Maryland,-0.07320251599
Ryan Alderman,Temple,-0.08314620428
Hunter Henry,Arkansas,-0.08612287492
Billy Ray Stutzmann,Hawaii,-0.09206229031
Xavier Maxwell,Houston,-0.1036451872
Deandre Smelter,Georgia Tech,-0.1129514072
Darryl Surgent,Louisiana,-0.1192072483
Shaq Washington,Cincinnati,-0.1266297105
Jerrel Brown,New Mexico State,-0.130072674
Geraldo Boldewijn,Boise State,-0.1323506362
Justin Coleman,Iowa State,-0.1434115898
Crockett Gillmore,Colorado State,-0.1490369852
Nicholas Norris,Western Kentucky,-0.1503048674
Quron Pratt,Rutgers,-0.1529261025
Daniel McKinney,Florida Atlantic,-0.1573949666
Matt Waters,Ohio,-0.1583350559
Billy Freeman,San Jose State,-0.1667941202
Deon Long,Maryland,-0.1730945205
Justyn Shackleford,Tulane,-0.1768027364
Laquon Treadwell,Ole Miss,-0.1776566367
Reese Wiggins,East Carolina,-0.1812606708
Macgarrett Kings Jr.,Michigan State,-0.1898118099
Josh Doctson,Texas Christian,-0.1958001619
Shakim Phillips,Connecticut,-0.1992409443
Chandler Worthy,Troy,-0.1993385086
Der'Rikk Thompson,SMU,-0.2028698877
Bryce Treggs,California,-0.2030898387
Wes Saxton,South Alabama,-0.2064972031
Deshon Foxx,Connecticut,-0.2115788325
Tommylee Lewis,Northern Illinois,-0.217039408
J.D. McKissic,Arkansas State,-0.2231743803
Joe Hansley,Colorado State,-0.2275412196
Carlos Harris,North Texas,-0.233299864
Devin Fuller,UCLA,-0.2422290812
Scott Harding,Hawaii,-0.2445257508
Devin Lucien,UCLA,-0.2491193592
Rashad Lawrence,Northwestern,-0.2512154698
Rashard Smith,North Carolina State,-0.255099207
Thomas Roberson,Tulsa,-0.2556843693
Aaron Burks,Boise State,-0.2612621041
Charles Lovett,Colorado State,-0.2724743975
Dominique Sullivan,Southern Mississippi,-0.2736174777
Quinton Dunbar,Florida,-0.2781300871
Caleb Smith,Oregon State,-0.2789257158
Clive Walford,Miami (FL),-0.2853463063
Daryle Hawkins,Oregon,-0.2882955882
Jumichael Ramos,North Carolina State,-0.3031026484
Kyle Griswould,Middle Tennessee State,-0.3038163999
Keith Mumphery,Michigan State,-0.3161109892
Mike Williams,Clemson,-0.3184558469
Casey Pierce,Kent State,-0.3188617042
Jereme Jones,South Alabama,-0.3279982305
Lacoltan Bester,Oklahoma,-0.3283449324
Marquez North,Tennessee,-0.3284638337
Ronald Butler,Utah State,-0.331872876
Marcus Johnson,Texas,-0.3339490882
Jordan James,Tulsa,-0.3516129171
Adam Humphries,Clemson,-0.3537790657
Xavier Moss,Army,-0.3571929205
Skyler Ridley,Brigham Young,-0.3593063305
Aaron Bradley,Nevada,-0.3642755358
Kasen Williams,Washington,-0.3683981085
Jarrod West,Syracuse,-0.3688915307
Marcel Jensen,Fresno State,-0.3705635177
Keevan Lucas,Tulsa,-0.3756565276
De'Runnya Wilson,Mississippi State,-0.3797949927
Isiah Myers,Washington State,-0.3800273885
Kevonte Martin-Manley,Iowa,-0.3812244525
Jaxon Shipley,Texas,-0.3812430416
E.J. Bibbs,Iowa State,-0.3862332773
Jalen Fitzpatrick,Temple,-0.3882282884
Daikiel Shorts,West Virginia,-0.3971926532
Ajalen Holley,Louisiana-Monroe,-0.3997774537
C.J. Fiedorowicz,Iowa,-0.4055163225
Tim Smith,Virginia,-0.4072518342
Adam Shapiro,New Mexico State,-0.4073016398
Maika Mataele,UNLV,-0.4107366695
Manasseh Garner,Pitt,-0.4152195626
Chris Williams,Troy,-0.4153467018
Craig Wilkins,Marshall,-0.4192338084
Jesse James,Penn State,-0.4295090549
Ted Bolser,Indiana,-0.4326803885
Malcolm Johnson,Mississippi State,-0.4327358202
Brandon Swindall,Utah State,-0.4394946199
Kevin Ozier,Arizona State,-0.4595225778
Kendrick Roberts,Western Michigan,-0.4595225778
Vasquez Haynes,Hawaii,-0.4609359385
Connor Hamlett,Oregon State,-0.4692219337
Kenny Lawler,California,-0.4743319914
Jeff Godfrey,UCF,-0.4753208544
Dan Vitale,Northwestern,-0.4776461598
Chris Fields,Ohio State,-0.480068656
Johnathan Howard,North Carolina,-0.4834785709
Cam Worthy,East Carolina,-0.4904544535
Terrence Miller,Arizona,-0.4919460532
Allen Muse,Arkansas State,-0.4947378994
Darion Griswold,Arkansas State,-0.4949041656
Heath Jackson,Bowling Green State,-0.5009422537
Nick Jones,South Carolina,-0.5129555969
T.J. Lowder,Florida International,-0.5188793552
Andrew Flory,Central Michigan,-0.521052124
Najee Lovett,Idaho,-0.5218622025
Marquise Ricard,Southern Mississippi,-0.5236743931
Vince Sanders,Ole Miss,-0.5244032449
Trey Burton,Florida,-0.5298098418
Tyshon Goode,Kent State,-0.5298756626
James Butler,Louisiana,-0.5319228203
Ian Hamilton,UTEP,-0.5388737822
Clark Evans,Hawaii,-0.5393609066
Keon Hatcher,Arkansas,-0.5406688571
Bud Sasser,Missouri,-0.5415128962
Issac Blakeney,Duke,-0.54662863
Jimmay Mundine,Kansas,-0.5483849049
Jordan Payton,UCLA,-0.5495496465
Nexon Dorvilus,Florida Atlantic,-0.55412807
Tyrell Goodman,Akron,-0.5574460834
D.D. Goodson,Colorado,-0.5586450823
Rob Blanchflower,Massachusetts,-0.5851422032
Ladarius Brown,Texas Christian,-0.5854780147
Max McCaffrey,Duke,-0.5892502476
Christopher Clark,Syracuse,-0.5923428728
Bryce Williams,East Carolina,-0.5933524979
Ryan Switzer,North Carolina,-0.5970393946
Fransohn Bickley,Akron,-0.5978021448
Tony Pierson,Kansas,-0.6053546322
Evan Engram,Ole Miss,-0.6067003155
Stanton Seckinger,Clemson,-0.6175877282
Brandon Felder,Penn State,-0.6180054473
Kalvin Cline,Virginia Tech,-0.6251898142
Jake Duzey,Iowa,-0.6275766661
Zane Fakes,Ball State,-0.6277628904
Cameron Posey,Purdue,-0.6290448173
Andrew Guillot,Louisiana Tech,-0.6298926865
Chris Coyer,Temple,-0.6310990453
Donte Moore,Rice,-0.6314057617
Bryan Underwood,North Carolina State,-0.6342463238
Je'Ron Hamm,Louisiana-Monroe,-0.6410953983
Cole Hubble,UTSA,-0.6471494228
Jay Lee,Baylor,-0.6509907313
Josiah Price,Michigan State,-0.6518621559
Curry Sexton,Kansas State,-0.652513803
Pig Howard,Tennessee,-0.6603834588
Sterling Griffin,Louisiana Tech,-0.660696017
Ricardo Louis,Auburn,-0.6671652917
Mitchell Henry,Western Kentucky,-0.6692522256
Jonnu Smith,Florida International,-0.6708895717
Geno Lewis,Penn State,-0.672628742
Marquis Bundy,New Mexico,-0.6769406627
Keanon Lowe,Oregon,-0.6781136305
Justin Sinz,Purdue,-0.6791102118
Mike McFarland,South Florida,-0.6860437855
Kevin Cummings,Oregon State,-0.6980224532
Spencer Bishop,Wake Forest,-0.6988802167
Anthony Denham,Utah,-0.7047005439
Jordan Vaden,Colorado State,-0.7067761482
Jordan Westerkamp,Nebraska,-0.7086770258
Keeon Johnson,Virginia,-0.7141619143
Ryan Timmons,Kentucky,-0.7162038955
Tevaun Smith,Iowa,-0.7202718142
Jake McGee,Virginia,-0.7212309112
John Christopher,Temple,-0.7213446273
Kristoff Williams,Washington State,-0.7273207274
Darius Jennings,Virginia,-0.730585183
Dylan Denso,San Diego State,-0.7328810468
Troy Hill,Ohio,-0.7381015621
Jerrod Dillard,Akron,-0.7381094513
Greg Watson,Fresno State,-0.7384082785
Keiwone Malone,Memphis,-0.749260033
Rickey Galvin,Washington State,-0.7526017648
Joel German,Western Kentucky,-0.7546778941
J.D. Falslev,Brigham Young,-0.7576494359
Christion Jones,Alabama,-0.761557922
Robert Johnson,Mississippi State,-0.7629991846
Brandon Carter,Texas Christian,-0.7649760202
Matt Lacosse,Illinois,-0.7650088568
Kennard Backman,UAB,-0.7714292946
David Frazier,Miami (OH),-0.7714292946
Brandon Braxton,Duke,-0.7747506521
Jeff Badet,Kentucky,-0.7763757036
Joseph Matthews,New Mexico State,-0.7780753697
Dwight Macon,Toledo,-0.7823265121
Hasaan Henderson,Nevada,-0.7990537729
Sam Craft,Memphis,-0.8031683057
T.J. Thorpe,North Carolina,-0.8221254281
Tyre'Oune Holmes,Southern Mississippi,-0.8232827817
Bradley Miller,Texas State,-0.8251122429
Kelton Hill,Georgia State,-0.8283842714
Xavier Grimble,USC,-0.8322835152
Kenzee Jackson,Louisiana-Monroe,-0.8322835152
Adam Roberts,San Diego State,-0.8356688576
Jay Jones,Eastern Michigan,-0.8373286961
Damore'ea Stringfellow,Washington,-0.8403143499
Kendall Sanders,Texas,-0.8410924546
Kam Jones,UTSA,-0.841340463
Tevin Jones,Memphis,-0.8422213996
Miles Osei,Illinois,-0.8470840345
Jake Butt,Michigan,-0.8558043306
Jenson Stoshak,Florida Atlantic,-0.8564409774
Davon Grayson,East Carolina,-0.8712412752
Ashton Broyld,Syracuse,-0.8731670698
Deon Watson,Idaho,-0.87516019
Brandon Smith,Texas State,-0.8905823464
Tavarese Maye,Louisiana-Monroe,-0.9012551288
Evan Spencer,Ohio State,-0.9016357177
Josh Schaffer,Western Michigan,-0.9073059799
Marquez Valdes-Scantling,North Carolina State,-0.9099190219
Bryant Lavender,South Alabama,-0.9140212931
Joshua Reese,UCF,-0.9149624313
Joshua Bowen,New Mexico State,-0.9170787994
Eric Tomlinson,UTEP,-0.9238831002
Tanner Gentry,Wyoming,-0.9288710689
Marcell Ateman,Oklahoma State,-0.9366696511
Isaiah Battle,Texas State,-0.9422380189
Jimmie Hunt,Missouri,-0.9435556667
Bruce Natson,Utah State,-0.9438678093
Lance Ray,East Carolina,-0.9521260614
Trent Taylor,Louisiana Tech,-0.9618244305
Richie Casey,Louisiana Tech,-0.968578548
Samajie Grant,Arizona,-0.970099709
Demarco Robinson,Kentucky,-0.9735070991
Sean Tapley,North Carolina,-0.9738138155
Laquvionte Gonzalez,Texas A&amp;M,-0.9791639414
Richard Smith,Arizona State,-0.9792345441
Rhett McGowan,Georgia,-0.9829214511
Courtney Williams,Central Michigan,-0.9855154731
Chris Gallon,Bowling Green State,-0.9933700508
Ruhann Peele,Rutgers,-1.003048561
Spencer Harris,Illinois,-1.009534174
Bobby Ratliff,Washington State,-1.016089819
Quan Bray,Auburn,-1.031986521
Taywan Taylor,Western Kentucky,-1.034488056
Kirby Moore,Boise State,-1.037683231
Darreus Rogers,USC,-1.038322042
Joe Craig,Memphis,-1.041694132
Brisly Estime,Syracuse,-1.089264671
Martize Barr,Illinois,-1.092942258
Andy Erickson,Texas State,-1.104259028
Brandon Freeman,UTSA,-1.111088963
Jon Davis,Illinois,-1.134370905
Darius Powe,California,-1.140676314
Harley Scioneaux,Louisiana-Monroe,-1.144097693
Jordan Davis,Texas Tech,-1.153884996
Marcus Davis,Auburn,-1.159144196
Tad Ecby,Iowa State,-1.166725062
Jon Greenwalt,Louisiana Tech,-1.184047979
Clark Mussman,Western Michigan,-1.191347214
Robert Clark,Louisville,-1.199388756
Kellen Clute,Oregon State,-1.23639929
Anthony Williams,UNLV,-1.257370485
Tyree Harris,Wake Forest,-1.284427831
Michael Burton,Rutgers,-1.291248175
Sean McQuillan,Connecticut,-1.311920936
B.J. Chitty,Troy,-1.31234601
J.P. Holtz,Pitt,-1.32141025
D.J. Banks,Louisiana Tech,-1.334720586
Kenny Harrison,UTSA,-1.36320524
Aaron Burbridge,Michigan State,-1.37537997
Daje Johnson,Texas,-1.379796511
Germone Hopper,Clemson,-1.380543277
Sean Price,South Florida,-1.39860001
Sherman Ragland III,Wake Forest,-1.416227643
Taylor Barnhill,UNLV,-1.432947142
Jordan Bergstrom,New Mexico State,-1.479461574
Jordan Thompson,West Virginia,-1.483365839
Marcellus Mack,UTSA,-1.509133116
Jabari Carr,San Jose State,-1.548927319
